day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:04:59,6.67,34.33,0.50,6.50,29.00,13.00,0.0005,0.0000
2021-06-10,18,2021-06-10 18:04:59,21.75,3.25,4.50,22.00,3.00,21.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,3.33,53.00,0.67,3.67,24.00,3.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,4.50,2.50,5.50,14.86,64.00,10.00,0.0057,0.0000
2021-06-10,18,2021-06-10 18:04:59,0.00,0.00,0.00,95.00,96.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,9.50,2.50,5.50,15.40,60.00,19.00,0.0051,0.0000
2021-06-10,18,2021-06-10 18:04:59,0.00,0.00,0.00,25.00,167.00,13.00,0.0149,0.0000
2021-06-10,18,2021-06-10 18:04:59,8.40,37.80,1.00,11.00,50.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,8.67,120.00,2.67,171.25,34.00,15.00,0.0723,0.0000
2021-06-10,18,2021-06-10 18:09:59,22.00,3.00,9.00,23.00,173.00,23.00,0.1667,0.0000
2021-06-10,18,2021-06-10 18:09:59,24.00,57.00,3.00,21.50,25.00,23.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,4.00,3.00,1.00,4.00,145.00,13.00,0.0121,0.0000
2021-06-10,18,2021-06-10 18:09:59,33.00,1.00,2.00,33.00,1.00,33.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,17.67,211.33,3.50,17.17,14.00,17.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,29.40,37.60,1.80,29.00,131.00,13.00,0.0190,0.0018
2021-06-10,18,2021-06-10 18:09:59,16.75,135.75,2.13,17.13,46.00,16.00,0.0015,0.0000
2021-06-10,18,2021-06-10 18:09:59,9.50,679.00,2.00,9.50,55.00,20.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,13.00,3.00,1.00,12.00,3.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,4.00,3.00,1.00,4.00,152.00,9.00,0.0219,0.0000
2021-06-10,18,2021-06-10 18:14:59,9.50,89.00,2.00,9.50,0.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,3.50,40.00,1.00,3.50,40.00,11.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,4.00,4.00,1.00,4.00,135.00,9.00,0.0155,0.0000
2021-06-10,18,2021-06-10 18:14:59,0.00,0.00,0.00,0.00,64.00,19.00,0.0073,0.0000
2021-06-10,18,2021-06-10 18:19:59,16.43,41.71,1.00,16.57,122.00,18.00,0.0569,0.0000
2021-06-10,18,2021-06-10 18:19:59,18.50,292.00,44.00,18.00,228.00,27.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,26.00,163.00,3.50,25.75,3.00,25.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,25.00,783.00,4.00,25.00,3.00,24.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,16.00,30.00,0.00,16.00,47.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,3691.00,2.00,0.33,2503.00,1.00,19.00,0.0000,0.1250
2021-06-10,18,2021-06-10 18:19:59,3.25,481.50,7.50,107.20,57.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,14.00,548.00,14.00,0.1667,0.1429
2021-06-10,18,2021-06-10 18:19:59,26.14,151.71,2.14,26.29,33.00,25.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,4.00,14.00,0.00,4.00,65.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,3.00,3.00,1.00,3.00,192.00,10.00,0.0095,0.0000
2021-06-10,18,2021-06-10 18:19:59,4.00,5.00,0.00,4.00,144.00,10.00,0.0202,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.2857
