day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:09:59,15.00,65.00,16.00,49.33,70.00,21.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,23.50,1.00,4.50,23.50,1.00,23.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,25.25,1.00,5.00,25.00,0.00,25.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,15.00,791.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,3.67,8.00,8.00,4.00,56.00,5.00,0.0005,0.0000
2021-06-10,18,2021-06-10 18:19:59,9.67,29.33,10.33,9.33,15.00,17.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,25.25,1.00,4.25,24.75,1.00,24.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.3947
2021-06-10,18,2021-06-10 18:24:59,37.00,18.00,3.00,46.00,0.00,45.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,30.00,5.00,44.00,30.00,58.00,37.00,0.0769,0.0000
2021-06-10,18,2021-06-10 18:24:59,28.00,1.00,8.00,28.00,1.00,28.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,24.86,8.71,24.43,24.71,16.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,22.33,2.33,1.33,22.00,2.00,24.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,11.00,8.50,0.50,10.50,15.00,25.00,0.0020,0.0000
2021-06-10,18,2021-06-10 18:29:59,10.68,343.98,10.66,10.76,88.00,11.00,0.0071,0.0030
2021-06-10,18,2021-06-10 18:29:59,48.00,177.50,52.00,49.00,320.00,56.00,0.0435,0.1515
2021-06-10,18,2021-06-10 18:29:59,17.00,6.00,4.00,16.67,93.00,15.00,0.0023,0.0000
2021-06-10,18,2021-06-10 18:29:59,27.00,103.80,8.20,27.00,103.00,30.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,7.50,12.25,12.00,7.00,64.00,12.00,0.0005,0.0000
2021-06-10,18,2021-06-10 18:29:59,12.50,21.00,20.00,15.00,134.00,28.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,14.40,115.00,4.40,14.20,14.00,16.00,0.0000,0.0964
