day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:09:59,49.00,36.00,19.00,49.00,39.00,49.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,24.00,41.00,6.00,25.00,29.00,25.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,12.50,113.50,0.50,12.50,89.00,13.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,31.00,40.00,17.00,31.00,76.00,31.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,16.00,0.00,0.00,16.00,48.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,0.00,0.00,0.00,1113.33,0.00,0.00,0.3564,0.0000
2021-06-10,18,2021-06-10 18:14:59,48.60,68.80,2.80,48.60,34.00,52.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,10.00,41.00,0.00,10.00,34.00,10.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,33.67,38.67,2.00,33.67,42.00,31.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,17.00,37.00,62.00,17.00,40.00,17.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,4.00,26.00,4.00,4.00,29.00,4.00,0.1007,0.0000
2021-06-10,18,2021-06-10 18:14:59,22.15,46.55,5.90,32.26,32.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,11.83,50.67,3.67,12.00,64.00,25.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,13.80,78.80,81.20,14.00,32.00,7.00,0.0051,0.0000
2021-06-10,18,2021-06-10 18:14:59,16.00,46.00,0.00,16.50,12.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,18.33,49.00,12.33,31.50,47.00,22.00,0.0516,0.0000
2021-06-10,18,2021-06-10 18:14:59,0.00,0.00,0.00,24789.33,26.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,23.00,54.00,19.20,22.80,36.00,24.00,0.0000,0.0000
