day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:19:59,11.67,13.00,6.67,10.33,12.00,10.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,23.00,40.00,44.00,23.00,75.00,24.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,134.46,27.50,2.10,518.47,88.00,69.00,0.0391,0.1127
2021-06-10,18,2021-06-10 18:19:59,11.50,7.50,1.50,12.50,18.00,14.00,0.0175,0.0000
2021-06-10,18,2021-06-10 18:19:59,5.40,58.60,1.00,5.60,38.00,12.00,0.0513,0.0000
2021-06-10,18,2021-06-10 18:19:59,24.00,9.00,12.00,24.00,18.00,24.00,0.1111,0.0000
2021-06-10,18,2021-06-10 18:19:59,5.00,11.00,10.00,5.00,46.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,3.50,9.50,1.00,3.50,49.00,3.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,7.00,75.00,1.00,7.00,71.00,7.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,11.11,28.11,1.56,11.11,54.00,16.00,0.0015,0.0000
2021-06-10,18,2021-06-10 18:19:59,7479.00,16.33,6.67,16.67,9.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,15.00,6.00,2.00,14.00,44.00,18.00,0.0833,0.0000
2021-06-10,18,2021-06-10 18:19:59,13.80,22.80,7.80,13.20,12.00,13.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,10.00,203.67,0.33,10.17,25.00,10.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,22.33,10.33,2.33,22.22,12.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,4.00,20.00,0.00,4.00,27.00,17.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,53.95,38.77,17.77,932.18,27.00,65.00,0.0196,0.1303
2021-06-10,18,2021-06-10 18:24:59,8.38,7.50,1.38,7.88,20.00,15.00,0.0046,0.0000
2021-06-10,18,2021-06-10 18:24:59,19.50,9.50,90.00,19.00,68.00,36.00,0.1250,0.0000
2021-06-10,18,2021-06-10 18:24:59,159.14,29.71,3.14,12.71,67.00,16.00,0.0073,0.0000
2021-06-10,18,2021-06-10 18:24:59,49.00,5.00,78.00,49.00,3.00,49.00,0.3333,0.2593
2021-06-10,18,2021-06-10 18:24:59,19.00,168.50,24.50,25.00,43.00,36.00,0.1250,0.2121
2021-06-10,18,2021-06-10 18:24:59,22.13,6.75,3.88,22.33,14.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,7.50,17.00,0.50,7.50,18.00,8.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,43.00,13.00,1.67,40.33,20.00,43.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,16.67,5.17,3.00,15.83,14.00,17.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,12.50,81.00,4.50,12.00,49.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,5.00,13.00,6.00,5.00,18.00,18.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,49.00,11.00,5.50,49.50,17.00,57.00,0.0000,0.2051
2021-06-10,18,2021-06-10 18:24:59,5.00,9.00,3.00,4.00,9.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,11.00,6.00,16.50,10.50,10.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,7.00,10.00,3.00,8.00,11.00,7.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,44.50,5.50,3.00,44.00,16.00,45.00,0.0000,0.0000
