day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:04:59,13.00,34.42,1.17,13.00,37.00,13.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,15.50,36.50,14.00,15.50,142.00,23.00,0.0714,0.0000
2021-06-10,18,2021-06-10 18:04:59,0.00,0.00,0.00,105.33,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,0.00,0.00,0.00,14.00,223.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,17.20,29.30,2.10,17.00,38.00,20.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,19.00,43.00,5.00,19.00,47.00,19.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,24.00,103.00,1.50,24.00,24.00,24.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,4.29,42.42,2.67,8.39,37.00,8.00,0.0041,0.0000
2021-06-10,18,2021-06-10 18:04:59,3.67,28.67,0.00,3.67,17.00,7.00,0.0070,0.0000
2021-06-10,18,2021-06-10 18:04:59,18.00,38.00,1.00,13.00,46.00,13.00,0.0370,0.0000
2021-06-10,18,2021-06-10 18:09:59,17.00,29.75,3.25,17.08,43.00,19.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,15.44,33.67,1.22,15.44,47.00,16.00,0.0137,0.0000
2021-06-10,18,2021-06-10 18:09:59,11.00,94.00,1032.00,10.00,54.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,3.88,41.73,2.88,4.00,34.00,6.00,0.0157,0.0000
2021-06-10,18,2021-06-10 18:09:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,14.00,111.00,21.00,13.00,44.00,27.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4375
2021-06-10,18,2021-06-10 18:14:59,12.00,43.00,788.00,12.00,54.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,32.00,73.33,4.67,32.00,29.00,35.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,4.00,35.00,0.50,4.00,40.00,6.00,0.0042,0.0000
2021-06-10,18,2021-06-10 18:14:59,9.00,40.00,1.25,8.75,28.00,12.00,0.0004,0.0000
2021-06-10,18,2021-06-10 18:14:59,3.50,35.17,0.50,3.33,25.00,5.00,0.0030,0.0000
2021-06-10,18,2021-06-10 18:14:59,21.00,34.00,4.00,21.00,69.00,21.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,6.88,33.92,2.75,7.13,31.00,10.00,0.0176,0.0000
2021-06-10,18,2021-06-10 18:14:59,13.57,32.57,2.07,25.33,31.00,10.00,0.0090,0.0000
2021-06-10,18,2021-06-10 18:19:59,23.69,70.15,0.85,20.93,114.00,23.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,13.07,35.43,2.14,12.93,42.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,25.00,41.50,0.67,30.00,51.00,31.00,0.0028,0.0000
2021-06-10,18,2021-06-10 18:19:59,5.00,1.33,3.67,4.00,1.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,22.00,17.00,2.00,22.00,50.00,21.00,0.0417,0.0000
2021-06-10,18,2021-06-10 18:19:59,4.67,40.00,1.67,4.67,42.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,4.13,39.30,1.87,4.00,36.00,8.00,0.0043,0.0251
2021-06-10,18,2021-06-10 18:19:59,27.00,33.00,6.00,27.50,37.00,27.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,15.07,30.33,1.73,18.81,34.00,17.00,0.0083,0.0000
2021-06-10,18,2021-06-10 18:19:59,22.84,48.12,1.52,20.96,34.00,23.00,0.0029,0.0000
2021-06-10,18,2021-06-10 18:19:59,26.50,38.00,0.50,26.33,46.00,27.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,43.00,41.25,7303.88,41.00,54.00,45.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,10.18,34.91,0.82,10.55,47.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,24.44,43.22,1.17,22.53,44.00,23.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,33.00,19.54,5.85,33.23,37.00,33.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,3.90,36.60,4.40,4.10,30.00,6.00,0.0087,0.0000
2021-06-10,18,2021-06-10 18:24:59,12.00,46.00,27.00,12.00,33.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,14.07,34.47,3.47,15.50,43.00,16.00,0.0044,0.0000
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,126.00,127.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,16.67,66.00,2.33,16.67,96.00,401.00,0.0136,0.0098
2021-06-10,18,2021-06-10 18:24:59,18.67,62.67,4.33,18.67,37.00,18.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,88.59,47.18,5.12,27.06,64.00,31.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,16.25,33.08,2.33,16.25,40.00,19.00,0.0069,0.0000
2021-06-10,18,2021-06-10 18:24:59,4.00,58.00,0.67,4.00,52.00,4.00,0.0027,0.0028
2021-06-10,18,2021-06-10 18:29:59,13.00,37.88,0.63,12.88,60.00,21.00,0.0027,0.0000
2021-06-10,18,2021-06-10 18:29:59,3.50,40.50,4.50,3.00,41.00,15.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,13.33,41.67,2.00,12.87,49.00,13.00,0.0161,0.0000
2021-06-10,18,2021-06-10 18:29:59,4.93,41.71,2.71,14.32,25.00,7.00,0.0072,0.0021
2021-06-10,18,2021-06-10 18:29:59,81.32,56.22,3.71,29.76,49.00,28.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,16.73,38.09,5.27,16.64,46.00,19.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,3.50,35.00,2.50,4.00,44.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,12.82,35.59,1.18,12.73,31.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,17.67,44.00,7.00,16.67,69.00,19.00,0.0000,0.0000
