day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:19:59,30.33,2.33,6.67,1534.00,2.00,31.00,0.0000,0.2000
2021-06-10,18,2021-06-10 18:19:59,16.00,1.00,1.00,29980.00,0.00,0.00,0.0000,0.4000
2021-06-10,18,2021-06-10 18:19:59,18.50,4.00,36.00,77.15,119.00,23.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,10.00,2.00,1.00,10.00,206.00,10.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,11.00,3.50,1.00,11.00,203.00,11.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,30.00,3.00,0.00,228.00,0.00,29.00,0.0000,0.1000
2021-06-10,18,2021-06-10 18:19:59,10.00,3.33,7.00,10.00,201.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,19.00,4.00,30.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,26.00,7.67,11.67,26.00,1.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,10.00,3.50,4.50,10.00,5.00,10.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,10.00,3.00,5.00,5.00,8.00,11.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,26.50,2.50,11.50,26.50,7.00,33.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,11.00,5.00,6.00,12.00,205.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,4.00,3.00,1.00,3.00,3.00,3.00,0.1429,0.0000
2021-06-10,18,2021-06-10 18:24:59,4.00,6.00,16.00,4.00,4.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,15.00,52.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,4.67,3.33,0.67,4.33,1.00,7.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,29.47,2.76,4.29,29.35,3.00,28.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,20.75,5.75,2.92,20.58,5.00,21.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,11.00,3.00,2.00,11.00,199.00,11.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,5.00,2.00,5.00,5.00,2.00,34.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,5.33,3.00,0.67,4.67,152.00,10.00,0.0435,0.0000
2021-06-10,18,2021-06-10 18:24:59,3.88,3.25,1.56,4.00,2.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,4.50,2.83,2.50,4.33,5.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,10.33,4.33,3.00,9.67,198.00,21.00,0.0022,0.0000
2021-06-10,18,2021-06-10 18:24:59,20.17,3.33,3.17,21.07,194.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,46.00,3.00,0.00,47.00,0.00,47.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,11.19,4.64,2.55,10.95,14.00,9.00,0.0013,0.0005
2021-06-10,18,2021-06-10 18:24:59,11.00,2.00,0.00,11.00,214.00,11.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,32.33,15.67,3.67,523.67,5.00,33.00,0.0000,0.1250
2021-06-10,18,2021-06-10 18:24:59,13.50,4.00,3.50,9.00,16.00,13.00,0.0000,0.0000
