day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:09:59,10.00,4.00,2.00,10.00,6.00,10.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,0.00,0.00,0.00,563.00,361.00,43.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,33.33,15.33,1.67,33.00,18.00,33.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,0.00,0.00,0.00,367.00,303.00,15.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,3430.67,47.33,1.33,16.33,47.00,17.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,44.00,54.00,1.00,44.00,150.00,44.00,0.0769,0.0000
2021-06-10,18,2021-06-10 18:19:59,3.50,81.50,0.50,3.50,128.00,3.00,0.0053,0.0000
2021-06-10,18,2021-06-10 18:19:59,13.90,231.50,1.40,13.60,94.00,16.00,0.0725,0.0000
2021-06-10,18,2021-06-10 18:19:59,8.60,686.80,0.60,8.60,27.00,9.00,0.0058,0.0000
2021-06-10,18,2021-06-10 18:19:59,12.22,84.30,3.41,12.22,68.00,15.00,0.0490,0.0002
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4118
2021-06-10,18,2021-06-10 18:19:59,12.25,218.00,9.00,15.00,40.00,15.00,0.0357,0.0000
2021-06-10,18,2021-06-10 18:19:59,24.50,7.00,12.50,24.00,29.00,24.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,10.30,340.00,0.50,10.00,45.00,8.00,0.0565,0.0000
2021-06-10,18,2021-06-10 18:19:59,11.80,28.20,2.60,15.50,31.00,11.00,0.0446,0.0004
2021-06-10,18,2021-06-10 18:24:59,9.50,19.50,0.00,9.00,11.00,17.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4189
2021-06-10,18,2021-06-10 18:24:59,19.00,13.00,0.00,18.67,14.00,11.00,0.0202,0.0000
2021-06-10,18,2021-06-10 18:24:59,13.75,6.75,1.25,13.50,19.00,13.00,0.0351,0.0000
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4118
2021-06-10,18,2021-06-10 18:24:59,11.00,18.00,0.00,11.00,10.00,11.00,0.1111,0.0000
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,43.00,24.00,35.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,25.00,21.00,0.00,24.00,7.00,24.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,69.00,76.00,0.00,68.00,12.00,64.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,14.00,22.00,6.00,13.00,18.00,13.00,0.0435,0.0000
2021-06-10,18,2021-06-10 18:29:59,10.00,5.00,1.67,32.00,16.00,8.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,20.00,20.00,0.00,19.00,10.00,19.00,0.4462,0.0000
2021-06-10,18,2021-06-10 18:29:59,0.00,0.00,0.00,16.00,60.00,35.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,15.00,4.50,4.50,15.00,21.00,15.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,8.00,4.00,4.00,42.25,16.00,7.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,13.25,15.75,0.75,13.38,36.00,11.00,0.0460,0.0000
2021-06-10,18,2021-06-10 18:34:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4118
2021-06-10,18,2021-06-10 18:34:59,13.67,14.00,0.67,13.67,6.00,21.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,26.50,13.50,6.00,26.00,3.00,26.00,0.0000,0.0000
