day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-12,18,2021-06-12 18:29:59,27.95,89.25,10.55,28.00,179.00,30.00,0.0853,0.0000
2021-06-12,18,2021-06-12 18:34:59,65.67,43.67,0.33,64.67,77.00,64.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:34:59,12.20,37.00,257.20,12.40,59.00,18.00,0.0189,0.0000
2021-06-12,18,2021-06-12 18:34:59,14.50,30.00,22.00,13.50,45.00,16.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:34:59,9.00,29.50,6.00,9.00,32.00,15.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:34:59,25.00,1.00,58.00,24.50,1.00,24.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:39:59,72.86,83.00,2.38,22.95,50.00,23.00,0.0095,0.0052
2021-06-12,18,2021-06-12 18:39:59,7.33,28.33,1.00,7.33,42.00,14.00,0.0492,0.0000
2021-06-12,18,2021-06-12 18:39:59,24.00,43.00,8.00,19.50,78.00,26.00,0.1639,0.0000
2021-06-12,18,2021-06-12 18:39:59,65.33,215.33,1.33,65.00,220.00,67.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:39:59,8.00,39.50,110.00,8.00,64.00,15.00,0.0842,0.0000
2021-06-12,18,2021-06-12 18:39:59,12.00,861.00,241.00,11.00,482.00,11.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:39:59,5.00,523.00,62.00,4.00,59.00,4.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:39:59,27.00,0.50,31.00,27.00,0.00,27.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:39:59,11.00,195.00,157.00,11.00,33.00,11.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:39:59,13.00,2015.00,269.50,11.00,560.00,50.00,0.0899,0.0000
2021-06-12,18,2021-06-12 18:39:59,6.00,176.00,8.00,6.00,195.00,7.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:44:59,13.50,291.88,10.63,13.88,120.00,376.00,0.0010,0.0000
2021-06-12,18,2021-06-12 18:44:59,4.67,84.50,9.33,4.50,42.00,4.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:44:59,30.20,79.70,11.20,23.63,81.00,24.00,0.0137,0.0000
2021-06-12,18,2021-06-12 18:44:59,19.10,414.17,44.33,21.54,241.00,27.00,0.0653,0.0110
2021-06-12,18,2021-06-12 18:44:59,25.57,48.57,150.14,71.67,95.00,26.00,0.0370,0.0000
2021-06-12,18,2021-06-12 18:44:59,17.00,44.00,8.00,16.00,50.00,16.00,0.4456,0.0000
2021-06-12,18,2021-06-12 18:44:59,5.00,26.00,25.00,4.00,40.00,5.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:44:59,19.75,39.00,5.50,19.25,67.00,19.00,0.0155,0.0000
2021-06-12,18,2021-06-12 18:44:59,25.33,36.67,6.33,24.67,42.00,25.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:49:59,19.00,28.67,3.67,18.33,92.00,18.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:49:59,61.00,14.00,2.00,61.00,64.00,62.00,0.0588,0.0000
2021-06-12,18,2021-06-12 18:49:59,23.00,76.50,8.00,23.00,61.00,23.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:49:59,19.86,125.43,2401.43,28.88,52.00,39.00,0.0865,0.0000
2021-06-12,18,2021-06-12 18:49:59,12.25,902.33,7.00,16.00,193.00,38.00,0.1793,0.0000
2021-06-12,18,2021-06-12 18:49:59,14.50,40.00,4.00,14.50,40.00,14.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:49:59,5.00,29.00,1.00,5.00,23.00,5.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:49:59,25.25,307.25,12.00,25.75,54.00,25.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:49:59,12.00,978.00,4.00,12.20,80.00,13.00,0.0840,0.0174
2021-06-12,18,2021-06-12 18:49:59,25.00,1.00,43.00,25.00,0.00,25.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:49:59,12.60,387.50,66.50,13.40,180.00,14.00,0.0909,0.0299
2021-06-12,18,2021-06-12 18:49:59,16.50,39.00,150.00,15.50,151.00,16.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:49:59,14.00,135.50,8.50,15.00,191.00,15.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:49:59,59.00,44.00,728.00,59.00,55.00,59.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:49:59,29.00,5046.00,1029.00,4978.00,0.00,0.00,0.1538,0.0000
2021-06-12,18,2021-06-12 18:49:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:49:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:49:59,11.00,31.00,4.00,11.00,34.00,12.00,0.3077,0.0000
2021-06-12,18,2021-06-12 18:49:59,5.00,41.00,7.00,5.00,45.00,17.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:49:59,15.23,33.69,5.38,15.38,34.00,14.00,0.0139,0.0000
2021-06-12,18,2021-06-12 18:49:59,34.00,2629.00,42.00,33.00,151.00,33.00,0.0667,0.0000
2021-06-12,18,2021-06-12 18:49:59,12.63,55.85,2.85,4.50,66.00,4.00,0.0547,0.0000
2021-06-12,18,2021-06-12 18:49:59,4.00,421.00,111.00,4.00,117.00,4.00,0.0000,0.0099
2021-06-12,18,2021-06-12 18:49:59,8.11,55.05,6.63,8.16,42.00,13.00,0.0360,0.0000
2021-06-12,18,2021-06-12 18:49:59,18.00,125.40,3.20,17.80,52.00,18.00,0.1690,0.0000
2021-06-12,18,2021-06-12 18:49:59,17.00,43.00,10.00,17.00,49.00,16.00,0.1176,0.0000
2021-06-12,18,2021-06-12 18:49:59,87.50,50.50,35.81,94.88,83.00,99.00,0.1123,0.0005
2021-06-12,18,2021-06-12 18:49:59,5.33,115.33,200.67,5.67,81.00,10.00,0.0606,0.0000
2021-06-12,18,2021-06-12 18:49:59,14.33,656.00,9.33,14.67,49.00,14.00,0.0806,0.0377
2021-06-12,18,2021-06-12 18:54:59,0.00,0.00,0.00,0.00,0.00,0.00,0.4908,0.0000
2021-06-12,18,2021-06-12 18:54:59,23.00,974.00,0.00,16.00,71.00,13.00,0.2333,0.0000
2021-06-12,18,2021-06-12 18:59:59,14.00,44.00,0.00,14.00,36.00,14.00,0.0000,0.0000
2021-06-12,18,2021-06-12 18:59:59,0.00,0.00,0.00,0.00,0.00,0.00,0.4981,0.0000
2021-06-12,19,2021-06-12 19:09:59,17.00,47.50,65.50,16.50,76.00,16.00,0.1059,0.0000
2021-06-12,19,2021-06-12 19:09:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-12,19,2021-06-12 19:09:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.1429
2021-06-12,19,2021-06-12 19:14:59,13.00,66.00,1.00,13.00,49.00,13.00,0.1429,0.0000
2021-06-12,19,2021-06-12 19:24:59,17.00,41.00,0.00,17.00,40.00,17.00,0.0000,0.0000
2021-06-12,19,2021-06-12 19:24:59,15.60,181.00,10.00,15.40,93.00,22.00,0.0000,0.0000
2021-06-12,19,2021-06-12 19:24:59,7.70,25.45,0.50,7.60,17.00,9.00,0.0000,0.0000
2021-06-12,19,2021-06-12 19:24:59,18.96,50.92,0.24,30.64,88.00,35.00,0.0117,0.0113
2021-06-12,19,2021-06-12 19:24:59,64.00,58.25,0.75,64.83,48.00,71.00,0.0000,0.0000
2021-06-12,19,2021-06-12 19:24:59,15.50,44.50,3.00,15.50,119.00,15.00,0.0112,0.0000
2021-06-12,19,2021-06-12 19:24:59,175.69,41.15,4.00,21.62,52.00,23.00,0.0066,0.0072
2021-06-12,19,2021-06-12 19:29:59,55.80,59.00,0.40,56.00,42.00,48.00,0.0149,0.0000
2021-06-12,19,2021-06-12 19:29:59,53.67,53.33,1.00,53.33,64.00,54.00,0.0169,0.0060
2021-06-12,19,2021-06-12 19:29:59,4.00,29.00,1.00,4.00,22.00,9.00,0.0167,0.0000
2021-06-12,19,2021-06-12 19:29:59,11.00,25.00,0.00,10.00,25.00,19.00,0.0000,0.0000
2021-06-12,19,2021-06-12 19:29:59,11.85,41.23,0.23,12.08,32.00,16.00,0.0000,0.0000
2021-06-12,19,2021-06-12 19:29:59,16.00,43.00,1.00,14.00,49.00,13.00,0.0000,0.0000
2021-06-12,19,2021-06-12 19:34:59,9.67,51.67,397.33,12.33,55.00,20.00,0.0000,0.0000
2021-06-12,19,2021-06-12 19:34:59,6.00,56.00,7.00,6.00,42.00,6.00,0.0000,0.0714
2021-06-12,19,2021-06-12 19:34:59,74.50,69.75,0.75,71.00,64.00,71.00,0.0000,0.0000
2021-06-12,19,2021-06-12 19:34:59,4.00,57.00,9.00,4.00,60.00,16.00,0.0000,0.0000
2021-06-12,19,2021-06-12 19:39:59,12.00,44.00,0.00,11.00,56.00,11.00,0.0000,0.0000
2021-06-12,19,2021-06-12 19:39:59,15.00,52.00,401.00,16.00,50.00,20.00,0.0000,0.2609
2021-06-12,19,2021-06-12 19:39:59,8.00,54.00,0.00,9.00,52.00,8.00,0.0000,0.0000
