day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:14:59,0.00,0.00,0.00,108.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,0.00,0.00,0.00,1141.00,0.00,0.00,0.3200,0.0000
2021-06-10,18,2021-06-10 18:19:59,11.40,167.00,6.90,11.35,37.00,14.00,0.0052,0.0061
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,0.00,0.00,0.00,0.4167,0.0000
2021-06-10,18,2021-06-10 18:19:59,9.00,41.00,4.00,8.00,0.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,42.00,19.00,1.00,43.00,31.00,42.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,3.71,82.00,14.43,3.71,44.00,3.00,0.1130,0.0169
2021-06-10,18,2021-06-10 18:19:59,13.00,4178.00,7.00,18.00,208.00,18.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,46.50,232.00,19.50,46.50,65.00,46.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,9.33,978.81,2.29,9.10,107.00,7.00,0.1452,0.0000
2021-06-10,18,2021-06-10 18:19:59,3.00,45.00,4.50,3.00,145.00,10.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,5.00,39.00,202.00,5.00,35.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,29.32,156.28,8.11,29.21,39.00,32.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,43.00,47.00,4.00,27.50,243.00,34.00,0.1429,0.1034
2021-06-10,18,2021-06-10 18:19:59,12.00,32.00,2.00,12.00,41.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,21.86,1764.29,10.21,21.93,88.00,21.00,0.0661,0.0667
2021-06-10,18,2021-06-10 18:24:59,20.71,23.86,25.14,22.29,37.00,21.00,0.0630,0.0000
2021-06-10,18,2021-06-10 18:24:59,4.06,49.31,11.50,3.88,47.00,4.00,0.0021,0.0000
2021-06-10,18,2021-06-10 18:24:59,19.50,15.50,0.00,43.50,34.00,43.00,0.0909,0.0000
2021-06-10,18,2021-06-10 18:24:59,33.13,48.00,4.33,32.79,100.00,25.00,0.0004,0.0000
2021-06-10,18,2021-06-10 18:24:59,22.08,34.08,2.65,22.04,31.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,17.00,14.00,5.00,16.00,15.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,14.33,35.33,44.67,14.33,37.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,45.50,41.25,9.75,45.50,37.00,46.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,27.67,13.67,38.00,27.33,30.00,27.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,22.07,34.72,6.63,22.09,54.00,12.00,0.0032,0.0000
2021-06-10,18,2021-06-10 18:24:59,9.00,26.00,1.50,13.00,28.00,13.00,0.0256,0.0000
2021-06-10,18,2021-06-10 18:24:59,11.00,102.25,16.00,10.75,69.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,22.00,17.50,5.00,22.50,26.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,8.00,24.00,10.00,8.00,25.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,29.76,70.93,11.42,29.99,71.00,27.00,0.0054,0.0000
2021-06-10,18,2021-06-10 18:24:59,17.50,32.83,5.17,17.17,42.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,3.50,33.50,27.00,4.00,40.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,22.00,12.00,279.00,22.00,31.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,13.00,43.00,178.00,16.00,19.00,16.00,0.0714,0.0000
2021-06-10,18,2021-06-10 18:24:59,19.57,31.61,6.41,35.09,27.00,21.00,0.0245,0.0000
2021-06-10,18,2021-06-10 18:24:59,4.00,36.75,18.75,4.00,40.00,10.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,33.70,45.98,11.26,33.24,67.00,28.00,0.0031,0.0000
2021-06-10,18,2021-06-10 18:29:59,45.00,43.00,7.00,45.00,78.00,48.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,4.12,34.06,2.88,4.18,37.00,4.00,0.0049,0.0000
2021-06-10,18,2021-06-10 18:29:59,26.00,44.67,4.00,25.67,64.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,4.94,93.69,5.38,11.88,63.00,10.00,0.0064,0.0000
2021-06-10,18,2021-06-10 18:29:59,4.00,44.00,0.00,4.00,17.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,4.00,45.00,2.00,4.00,53.00,5.00,0.0000,0.0000
