day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-14,1,2021-06-14 01:24:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0769
2021-06-14,1,2021-06-14 01:24:59,14.00,20.33,7.33,13.33,13.00,15.00,0.0000,0.2051
2021-06-14,1,2021-06-14 01:29:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:29:59,7.00,3.50,1709.00,6.50,21.00,9.00,0.0000,0.2727
2021-06-14,1,2021-06-14 01:34:59,44.00,4.00,10.00,44.00,31.00,57.00,0.0000,0.2400
2021-06-14,1,2021-06-14 01:34:59,24.00,3.00,11.00,23.00,12.00,33.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:34:59,18.00,4.00,5.50,17.25,6.00,18.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:34:59,21.29,5.14,37.17,19.50,15.00,21.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:34:59,50.00,5.00,8.00,50.00,0.00,50.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:39:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0769
2021-06-14,1,2021-06-14 01:39:59,25.80,5.40,3.60,26.00,11.00,27.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:39:59,20.67,5.78,1.83,18.17,14.00,21.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:39:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:39:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4211
2021-06-14,1,2021-06-14 01:39:59,24.78,4.44,14.56,24.78,11.00,27.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:39:59,24.11,8.89,2.20,23.60,12.00,24.00,0.0000,0.0909
2021-06-14,1,2021-06-14 01:44:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4118
2021-06-14,1,2021-06-14 01:44:59,5.00,3.00,3.00,4.00,0.00,4.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:49:59,43.00,3.00,2.00,42.00,0.00,42.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:49:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4211
2021-06-14,1,2021-06-14 01:49:59,4.50,4.00,14.50,4.50,10.00,18.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:49:59,23.00,5.00,1.00,22.00,20.00,22.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:54:59,23.00,6.00,1.00,23.00,23.00,33.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:54:59,25.33,5.00,3.33,25.33,9.00,35.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:54:59,20.78,5.22,69.00,20.57,25.00,23.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:54:59,12.50,6.50,4.00,12.50,5.00,12.00,0.0000,0.0000
2021-06-14,1,2021-06-14 01:54:59,24.75,5.88,4.38,24.75,9.00,26.00,0.0060,0.0000
2021-06-14,1,2021-06-14 01:54:59,18.43,10.86,1.80,15.20,21.00,21.00,0.0196,0.0000
2021-06-14,1,2021-06-14 01:54:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-14,2,2021-06-14 02:09:59,26.00,3.00,0.00,26.00,120.00,36.00,0.0769,0.0000
2021-06-14,2,2021-06-14 02:09:59,23.00,60.60,3.20,23.00,22.00,27.00,0.0000,0.0000
2021-06-14,2,2021-06-14 02:09:59,13.00,4.00,4.00,13.00,14.00,13.00,0.0000,0.0000
