day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,0,2021-06-10 00:04:59,10.00,6.00,1.00,10.00,9.00,10.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,22.00,1.00,23.00,22.00,13.00,21.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,0.00,0.00,0.00,0.00,141.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,0.00,0.00,0.00,0.00,117.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,0.00,0.00,0.00,0.00,112.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,3.00,8.00,71.50,2.50,22.00,2.00,0.0250,0.0000
2021-06-10,0,2021-06-10 00:14:59,0.00,0.00,0.00,0.00,118.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:14:59,25.00,1.00,24.00,25.00,7.00,25.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,2.75,9.75,74.25,2.25,14.00,3.00,0.1170,0.0000
2021-06-10,0,2021-06-10 00:19:59,0.00,0.00,0.00,0.00,111.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,0.00,0.00,0.00,0.00,115.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:24:59,10.00,26.00,3.00,10.00,11.00,10.00,0.0333,0.0000
2021-06-10,0,2021-06-10 00:24:59,3.00,9.00,67.00,3.00,10.00,3.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:24:59,25.00,1.00,25.00,25.00,1.00,24.00,0.0000,0.1356
2021-06-10,0,2021-06-10 00:24:59,0.00,0.00,0.00,0.00,82.00,24.00,0.0357,0.0000
2021-06-10,0,2021-06-10 00:24:59,6.00,3.00,67.50,6.00,7.00,7.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:29:59,0.00,0.00,0.00,0.00,112.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:29:59,9.00,4.00,1.00,9.00,9.00,9.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:29:59,0.00,0.00,0.00,0.00,139.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:34:59,11.00,6.00,1.00,11.00,10.00,11.00,0.0263,0.0000
2021-06-10,0,2021-06-10 00:34:59,0.00,0.00,0.00,0.00,118.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:39:59,0.00,0.00,0.00,0.00,135.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:39:59,25.00,1.00,29.50,25.00,1.00,25.00,0.0000,0.2667
2021-06-10,0,2021-06-10 00:39:59,42.67,18.33,0.67,42.67,12.00,53.00,0.2941,0.0000
