day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,0,2021-06-10 00:04:59,14.00,116.00,0.00,18.00,16.00,17.00,0.1579,0.0000
2021-06-10,0,2021-06-10 00:04:59,53.70,52.62,5.85,53.94,99.00,80.00,0.0036,0.0011
2021-06-10,0,2021-06-10 00:04:59,10.33,409.67,0.67,10.00,329.00,17.00,0.0513,0.1071
2021-06-10,0,2021-06-10 00:04:59,6.00,6.00,1.50,5.33,15.00,10.00,0.0408,0.0000
2021-06-10,0,2021-06-10 00:04:59,29.33,6.67,1.67,29.33,15.00,25.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,13.56,7.22,2.67,13.90,15.00,11.00,0.0373,0.0000
2021-06-10,0,2021-06-10 00:04:59,0.00,0.00,0.00,60.00,0.00,0.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,23.00,258.50,2.00,22.00,136.00,25.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4211
2021-06-10,0,2021-06-10 00:04:59,10.06,112.83,4.86,10.62,63.00,10.00,0.0279,0.0049
2021-06-10,0,2021-06-10 00:04:59,13.29,28.50,2.86,8013.33,30.00,14.00,0.0746,0.0053
2021-06-10,0,2021-06-10 00:04:59,7.00,110.00,7.29,6.71,99.00,53.00,0.0794,0.0052
2021-06-10,0,2021-06-10 00:04:59,17.00,4.00,4.00,16.00,48.00,16.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,23.76,23.24,10.79,26.14,29.00,18.00,0.0415,0.0169
2021-06-10,0,2021-06-10 00:04:59,12.91,15.45,2.00,12.82,41.00,14.00,0.0024,0.0000
2021-06-10,0,2021-06-10 00:04:59,23.00,5.00,0.00,23.00,42.00,49.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,2.00,5.00,1.00,2.50,47.00,2.00,0.0126,0.0000
2021-06-10,0,2021-06-10 00:04:59,8.50,446.75,1.25,8.38,63.00,15.00,0.0015,0.0000
2021-06-10,0,2021-06-10 00:04:59,10.00,28.00,1.00,8.00,5.00,9.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,25.00,3.00,4.00,25.00,7.00,25.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,50.75,302.50,92.00,59.00,64.00,60.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,12.17,239.33,2.00,12.00,304.00,357.00,0.0168,0.0093
2021-06-10,0,2021-06-10 00:04:59,10.67,122.33,2.67,10.33,58.00,8.00,0.0010,0.0000
2021-06-10,0,2021-06-10 00:04:59,32.00,23.00,1.00,31.00,7.00,31.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,13.00,111.89,3.89,13.11,83.00,16.00,0.0024,0.0000
2021-06-10,0,2021-06-10 00:04:59,25.00,5.00,5.00,64.00,23.00,64.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,33.25,60.25,5.25,33.50,27.00,35.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,3.00,44.33,5.00,2.33,53.00,2.00,0.0000,0.0050
2021-06-10,0,2021-06-10 00:04:59,2.00,13.00,0.00,2.00,35.00,2.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,43.00,454.00,1.00,43.00,659.00,43.00,0.0833,0.0000
