day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,2,2021-06-10 02:29:59,4.00,3.00,0.00,4.00,4.00,4.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:29:59,27.00,3.50,6.50,32.00,34.00,53.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:34:59,21.00,2.00,9.00,21.00,2.00,21.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:34:59,22.00,1.00,3.00,22.00,57.00,25.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:34:59,12.00,2.00,0.00,12.50,34.00,12.00,0.1509,0.0000
2021-06-10,2,2021-06-10 02:34:59,22.00,2.78,4.67,22.11,35.00,23.00,0.2120,0.0000
2021-06-10,2,2021-06-10 02:34:59,23.00,2.00,1.00,22.00,2.00,22.00,0.2857,0.0000
2021-06-10,2,2021-06-10 02:34:59,33.88,12.88,4.88,33.75,3.00,35.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:34:59,7.50,2.00,2.00,9.00,19.00,7.00,0.1200,0.0000
2021-06-10,2,2021-06-10 02:34:59,2.20,21.20,16.60,2.00,19.00,2.00,0.0125,0.0000
2021-06-10,2,2021-06-10 02:34:59,2.27,3.09,6.82,2.36,6.00,2.00,0.0149,0.0000
2021-06-10,2,2021-06-10 02:34:59,34.00,2.67,23.33,34.00,4.00,34.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:34:59,10.33,11.56,2.11,10.44,11.00,10.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:34:59,23.00,1.00,2.00,23.00,2.00,23.00,0.0588,0.0000
2021-06-10,2,2021-06-10 02:34:59,29.00,2.00,2.00,29.00,3.00,29.00,0.1111,0.0000
2021-06-10,2,2021-06-10 02:34:59,9.00,2.00,1.00,9.00,1.00,9.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:34:59,12.00,1.00,1.00,12.00,2.00,12.00,0.0000,0.0000
