day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,6,2021-06-10 06:14:59,14.00,10.00,0.00,16.00,9.00,17.00,0.0286,0.0000
2021-06-10,6,2021-06-10 06:14:59,3.00,348.67,19.33,2.00,341.00,3.00,0.0000,0.0571
2021-06-10,6,2021-06-10 06:14:59,18.00,1570.00,0.00,18.00,386.00,18.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:14:59,32.26,354.55,10.91,31.52,221.00,32.00,0.0275,0.0174
2021-06-10,6,2021-06-10 06:14:59,39.67,4.67,0.33,39.67,13.00,42.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:14:59,50.00,12.00,0.00,50.00,19.00,50.00,0.0000,0.1034
2021-06-10,6,2021-06-10 06:14:59,8.00,47.00,0.33,8.00,89.00,8.00,0.1154,0.0199
2021-06-10,6,2021-06-10 06:14:59,48.00,6.00,17.00,48.00,123.00,48.00,0.0500,0.0000
2021-06-10,6,2021-06-10 06:14:59,2.75,18.50,0.25,2.75,17.00,2.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:14:59,9.50,6.63,6.75,10.13,8.00,9.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:19:59,0.00,0.00,0.00,102.00,0.00,0.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:19:59,25.33,7.00,8.00,25.67,189.00,25.00,0.1452,0.0923
2021-06-10,6,2021-06-10 06:19:59,23.71,216.29,0.43,24.86,65.00,24.00,0.0609,0.0078
2021-06-10,6,2021-06-10 06:19:59,16.07,112.93,4.27,16.93,85.00,20.00,0.0130,0.0068
2021-06-10,6,2021-06-10 06:24:59,0.00,0.00,0.00,0.00,6.00,31.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:24:59,10.00,15.00,4.00,10.00,38.00,21.00,0.0014,0.0011
2021-06-10,6,2021-06-10 06:24:59,1806.75,260.50,0.75,14.75,11.00,15.00,0.0000,0.0351
2021-06-10,6,2021-06-10 06:29:59,3.75,40.13,0.25,3.63,84.00,3.00,0.0072,0.0131
2021-06-10,6,2021-06-10 06:29:59,11.00,10.00,0.00,11.00,83.00,14.00,0.1179,0.0000
2021-06-10,6,2021-06-10 06:29:59,13.80,290.47,39.00,13.80,194.00,13.00,0.0307,0.0291
2021-06-10,6,2021-06-10 06:29:59,25.83,42.20,166.25,37.50,275.00,33.00,0.1367,0.0339
2021-06-10,6,2021-06-10 06:29:59,22.50,6415.50,35.00,18.00,79.00,20.00,0.0426,0.0392
2021-06-10,6,2021-06-10 06:29:59,15.67,179.25,5.88,16.22,108.00,31.00,0.0827,0.0000
2021-06-10,6,2021-06-10 06:29:59,9.50,97.10,21.50,9.50,141.00,10.00,0.0680,0.0409
2021-06-10,6,2021-06-10 06:29:59,13.85,310.55,173.45,15.56,150.00,16.00,0.0533,0.0278
2021-06-10,6,2021-06-10 06:29:59,13.02,133.46,89.02,13.09,63.00,64.00,0.0291,0.0075
2021-06-10,6,2021-06-10 06:29:59,12.00,11.00,48.00,12.00,15.00,12.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:29:59,3.00,5206.00,5907.00,3.00,297.00,3.00,0.1304,0.0000
2021-06-10,6,2021-06-10 06:29:59,3.50,93.50,1.50,3.50,18.00,3.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:29:59,3.00,536.50,0.00,2.50,49.00,2.00,0.1333,0.0000
2021-06-10,6,2021-06-10 06:29:59,0.00,0.00,0.00,31.00,80.00,0.00,0.0000,0.2727
2021-06-10,6,2021-06-10 06:29:59,57.00,16.33,0.00,56.67,8.00,54.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:29:59,13.78,56.11,91.78,13.78,80.00,12.00,0.0574,0.0000
2021-06-10,6,2021-06-10 06:29:59,11.75,610.75,333.50,12.25,123.00,9.00,0.0000,0.0167
2021-06-10,6,2021-06-10 06:29:59,16.50,81.00,83.50,16.00,159.00,17.00,0.0750,0.0000
2021-06-10,6,2021-06-10 06:29:59,5.80,115.60,47.00,6.20,74.00,841.00,0.0115,0.0000
2021-06-10,6,2021-06-10 06:34:59,23.00,114.00,10.50,23.00,163.00,23.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:34:59,20.67,1712.33,2023.00,16.33,93.00,38.00,0.1653,0.0374
2021-06-10,6,2021-06-10 06:34:59,23.00,1272.00,1.00,23.00,18.00,20.00,0.0000,0.0278
2021-06-10,6,2021-06-10 06:34:59,12.00,3.00,2.00,12.00,113.00,18.00,0.2391,0.0000
2021-06-10,6,2021-06-10 06:34:59,9.80,8.80,63.20,8.60,161.00,10.00,0.0736,0.0131
2021-06-10,6,2021-06-10 06:34:59,22.00,21.00,16.00,22.00,96.00,22.00,0.0033,0.0000
2021-06-10,6,2021-06-10 06:34:59,15.33,196.33,270.00,14.75,94.00,14.00,0.1186,0.0000
2021-06-10,6,2021-06-10 06:34:59,11.50,9.00,1.00,3.00,35.00,3.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:34:59,0.00,0.00,0.00,0.00,120.00,0.00,0.0030,0.0000
2021-06-10,6,2021-06-10 06:34:59,47.00,41.00,1.00,47.00,13.00,47.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:34:59,33.00,11.00,12.00,33.00,26.00,33.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:34:59,5.06,34.19,36.94,7.71,90.00,5.00,0.0740,0.0233
2021-06-10,6,2021-06-10 06:34:59,25.00,16.50,22.50,25.00,10.00,25.00,0.1333,0.0000
2021-06-10,6,2021-06-10 06:34:59,2.00,12.50,1.50,2.00,14.00,2.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:34:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4211
2021-06-10,6,2021-06-10 06:34:59,12.17,23.33,211.17,12.17,79.00,13.00,0.0698,0.0667
2021-06-10,6,2021-06-10 06:34:59,40.15,606.43,147.22,38.94,58.00,41.00,0.0271,0.0051
2021-06-10,6,2021-06-10 06:34:59,12.75,74.00,16.25,12.75,81.00,12.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:34:59,22.50,11.50,37.50,22.50,20.00,22.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:34:59,41.50,17.00,0.50,62.67,24.00,28.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:34:59,19.38,22.71,4.29,19.13,119.00,18.00,0.0100,0.0105
2021-06-10,6,2021-06-10 06:34:59,2313.50,249.00,21.50,15.00,157.00,120.00,0.0345,0.0169
2021-06-10,6,2021-06-10 06:34:59,10.43,186.00,3.67,10.43,111.00,11.00,0.1064,0.0567
2021-06-10,6,2021-06-10 06:34:59,0.00,0.00,0.00,0.00,242.00,14.00,0.0918,0.0222
2021-06-10,6,2021-06-10 06:34:59,3.00,8.00,0.00,3.00,21.00,3.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:39:59,4.00,121.00,1979.00,4.00,221.00,4.00,0.1333,0.0000
2021-06-10,6,2021-06-10 06:39:59,11.00,19.00,1706.00,11.00,405.00,24.00,0.1875,0.0000
2021-06-10,6,2021-06-10 06:39:59,42.60,914.50,77.63,42.50,173.00,43.00,0.0345,0.0000
2021-06-10,6,2021-06-10 06:39:59,9.00,3.00,3.00,9.00,91.00,16.00,0.0029,0.0048
2021-06-10,6,2021-06-10 06:39:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4000
2021-06-10,6,2021-06-10 06:39:59,7.40,527.40,6.40,7.40,47.00,1488.00,0.0191,0.0028
2021-06-10,6,2021-06-10 06:39:59,8.00,1146.00,27.67,150.17,272.00,21.00,0.1719,0.0833
2021-06-10,6,2021-06-10 06:39:59,0.00,0.00,0.00,0.00,3.00,24.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:39:59,0.00,0.00,0.00,0.00,326.00,14.00,0.1333,0.0000
2021-06-10,6,2021-06-10 06:39:59,6.60,34.60,13.00,339.17,196.00,30.00,0.0671,0.0282
2021-06-10,6,2021-06-10 06:44:59,10.67,2.50,7.00,11.33,79.00,48.00,0.0116,0.0127
2021-06-10,6,2021-06-10 06:44:59,21.40,510.50,2139.00,22.75,138.00,23.00,0.0008,0.0156
2021-06-10,6,2021-06-10 06:44:59,11.40,847.80,9799.75,10.25,8.00,19.00,0.0244,0.0000
2021-06-10,6,2021-06-10 06:44:59,52.67,370.33,0.33,52.67,29.00,50.00,0.0111,0.0000
2021-06-10,6,2021-06-10 06:49:59,0.00,0.00,0.00,0.00,56.00,24.00,0.1200,0.0571
2021-06-10,6,2021-06-10 06:49:59,18.00,27.00,24.00,18.00,33.00,21.00,0.2000,0.1053
2021-06-10,6,2021-06-10 06:49:59,10.00,5.00,3.00,11.00,18.00,26.00,0.0008,0.0000
2021-06-10,6,2021-06-10 06:49:59,12.00,17.00,5.00,12.00,28.00,21.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:54:59,3.00,16.25,0.00,0.00,28.00,24.00,0.0732,0.0000
2021-06-10,6,2021-06-10 06:54:59,18.50,5.00,0.00,18.50,44.00,18.00,0.0313,0.0000
2021-06-10,6,2021-06-10 06:54:59,13.71,13.43,7.86,14.57,26.00,23.00,0.1154,0.0000
2021-06-10,6,2021-06-10 06:54:59,22.93,28.93,30.00,24.14,37.00,24.00,0.0457,0.0046
2021-06-10,6,2021-06-10 06:54:59,25.00,18.75,0.00,27.50,35.00,26.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:59:59,0.00,0.00,0.00,47.00,161.00,47.00,0.0968,0.0000
2021-06-10,6,2021-06-10 06:59:59,3.00,4.71,7663.86,2.71,69.00,2.00,0.0005,0.0002
2021-06-10,6,2021-06-10 06:59:59,2.85,15.85,5735.63,2.93,77.00,2.00,0.0009,0.0009
2021-06-10,6,2021-06-10 06:59:59,47.00,24.00,4.00,47.00,156.00,47.00,0.0625,0.0000
2021-06-10,6,2021-06-10 06:59:59,14.00,119.33,0.33,13.67,101.00,17.00,0.0161,0.0000
2021-06-10,6,2021-06-10 06:59:59,26.00,1503.00,49.00,26.00,130.00,25.00,0.0000,0.0714
2021-06-10,6,2021-06-10 06:59:59,13.50,4.00,1.00,24.00,8.00,24.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:59:59,16.11,70.11,3.00,16.11,66.00,39.00,0.0742,0.0030
2021-06-10,6,2021-06-10 06:59:59,39.14,31.68,5.11,36.52,32.00,40.00,0.0000,0.0061
2021-06-10,6,2021-06-10 06:59:59,3.00,13.00,66.00,3.00,24.00,3.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:59:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:59:59,5.72,48.56,10.14,6.00,58.00,7.00,0.0000,0.0041
2021-06-10,6,2021-06-10 06:59:59,3.50,22.00,0.50,3.50,105.00,3.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:59:59,25.07,49.80,8.20,25.00,84.00,26.00,0.1081,0.0000
2021-06-10,7,2021-06-10 07:04:59,44.56,99.65,38.35,44.37,63.00,44.00,0.0036,0.0071
2021-06-10,7,2021-06-10 07:04:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.3333
2021-06-10,7,2021-06-10 07:04:59,9.50,26.50,1.00,9.50,47.00,15.00,0.0000,0.1842
2021-06-10,7,2021-06-10 07:09:59,41.71,89.86,7.14,41.43,82.00,41.00,0.0000,0.0000
2021-06-10,7,2021-06-10 07:09:59,27.00,377.00,1.00,27.00,25.00,27.00,0.1250,0.0625
2021-06-10,7,2021-06-10 07:14:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4211
2021-06-10,7,2021-06-10 07:14:59,46.29,379.20,2.40,40.63,183.00,41.00,0.0000,0.0217
2021-06-10,7,2021-06-10 07:14:59,4.00,1660.33,40.33,3.67,0.00,3.00,0.4286,0.0000
2021-06-10,7,2021-06-10 07:14:59,3.00,290.00,15.00,3.00,344.00,3.00,0.2800,0.0000
2021-06-10,7,2021-06-10 07:14:59,2.00,10.00,0.00,2.00,15.00,2.00,0.2800,0.0000
2021-06-10,7,2021-06-10 07:14:59,12.50,757.00,10.00,12.50,654.00,10.00,0.0000,0.0588
2021-06-10,7,2021-06-10 07:14:59,24.00,935.00,61.00,24.00,0.00,24.00,0.3333,0.0000
2021-06-10,7,2021-06-10 07:14:59,46.60,23.80,14.40,46.60,71.00,46.00,0.0000,0.0000
2021-06-10,7,2021-06-10 07:14:59,12.75,632.38,3.88,12.75,162.00,86.00,0.1235,0.0088
2021-06-10,7,2021-06-10 07:14:59,11.00,17.00,2.00,11.00,58.00,24.00,0.0000,0.0000
2021-06-10,7,2021-06-10 07:19:59,16.67,120.00,2.67,16.67,312.00,25.00,0.1429,0.0800
2021-06-10,7,2021-06-10 07:19:59,2.50,72.50,3.00,3.00,37.00,3.00,0.0000,0.0000
2021-06-10,7,2021-06-10 07:19:59,26.00,41.00,12.50,26.00,34.00,26.00,0.0385,0.0000
2021-06-10,7,2021-06-10 07:19:59,9.22,142.28,45.17,9.33,87.00,9.00,0.0455,0.0260
2021-06-10,7,2021-06-10 07:19:59,13.50,752.00,28.50,13.50,285.00,8.00,0.2069,0.0000
2021-06-10,7,2021-06-10 07:19:59,24.00,8949.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,7,2021-06-10 07:19:59,16.00,453.00,11.75,16.00,154.00,300.00,0.0946,0.0167
2021-06-10,7,2021-06-10 07:19:59,9.00,1495.00,11.00,9.00,816.00,9.00,0.0000,0.1429
2021-06-10,7,2021-06-10 07:19:59,24.00,449.50,1.00,24.00,114.00,24.00,0.0000,0.0000
2021-06-10,7,2021-06-10 07:19:59,12.00,1377.67,52.00,31.00,101.00,44.00,0.1833,0.0308
2021-06-10,7,2021-06-10 07:19:59,9.00,15.00,1.00,9.00,26.00,9.00,0.0000,0.0000
2021-06-10,7,2021-06-10 07:24:59,2.56,197.33,5.89,2.33,141.00,17.00,0.0932,0.0347
2021-06-10,7,2021-06-10 07:24:59,8.30,270.55,159.90,8.33,141.00,21.00,0.0471,0.0330
2021-06-10,7,2021-06-10 07:24:59,3.00,16.00,50.00,3.00,95.00,3.00,0.0263,0.0000
2021-06-10,7,2021-06-10 07:24:59,0.00,0.00,0.00,0.00,26.00,14.00,0.2143,0.1250
2021-06-10,7,2021-06-10 07:24:59,23.00,163.25,13.75,23.25,43.00,27.00,0.1447,0.0789
2021-06-10,7,2021-06-10 07:24:59,3.00,170.50,0.00,2.50,100.00,2.00,0.0588,0.0000
2021-06-10,7,2021-06-10 07:24:59,2.67,442.83,207.33,2.67,213.00,2.00,0.0561,0.0417
2021-06-10,7,2021-06-10 07:24:59,26.00,11.50,25.50,25.50,14.00,25.00,0.0000,0.0000
