day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,0,2021-06-10 00:04:59,3.00,3.00,0.00,2.00,8.00,2.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,10.50,2.50,22.00,11.00,5.00,10.00,0.0345,0.0000
2021-06-10,0,2021-06-10 00:24:59,3.00,3.00,0.00,3.00,5.00,3.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:59:59,18.00,4.00,2.00,18.00,4.00,18.00,0.4555,0.0000
2021-06-10,0,2021-06-10 00:59:59,23.00,1.50,2.00,23.00,5.00,25.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:49:59,9.00,2.00,0.00,9.00,7.00,9.00,0.4237,0.0000
2021-06-10,3,2021-06-10 03:09:59,15.00,15.00,1.00,14.00,12.00,15.00,0.0000,0.0000
2021-06-10,3,2021-06-10 03:09:59,10.00,6.50,1.50,10.00,4.00,15.00,0.0000,0.0000
2021-06-10,3,2021-06-10 03:09:59,19.33,121.33,0.33,19.33,15.00,17.00,0.0000,0.0000
2021-06-10,3,2021-06-10 03:09:59,13.22,4.89,8.33,13.00,6.00,16.00,0.0000,0.0000
2021-06-10,3,2021-06-10 03:09:59,47.00,3.00,235.00,47.00,3.00,67.00,0.0000,0.0000
2021-06-10,3,2021-06-10 03:09:59,41.50,10.00,7.00,41.50,5.00,41.00,0.0000,0.0000
2021-06-10,3,2021-06-10 03:24:59,51.33,7.33,0.00,51.33,6.00,48.00,0.0000,0.0120
2021-06-10,3,2021-06-10 03:29:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0833,0.0000
2021-06-10,4,2021-06-10 04:24:59,4.00,3.00,0.00,4.00,9.00,4.00,0.0000,0.0000
2021-06-10,4,2021-06-10 04:24:59,21.00,5.50,10.00,21.00,3.00,21.00,0.0000,0.0000
2021-06-10,4,2021-06-10 04:24:59,20.00,4.00,1.00,20.00,3.00,20.00,0.0000,0.0000
2021-06-10,4,2021-06-10 04:54:59,9.00,3.00,0.00,9.00,11.00,9.00,0.4579,0.0000
2021-06-10,4,2021-06-10 04:59:59,77.50,6.00,0.00,77.50,10.00,85.00,0.0000,0.0000
2021-06-10,4,2021-06-10 04:59:59,10.00,7.00,16.00,10.00,6.00,9.00,0.0286,0.0000
2021-06-10,5,2021-06-10 05:04:59,14.00,4.00,3.00,14.00,10.00,14.00,0.1404,0.0000
2021-06-10,5,2021-06-10 05:04:59,9.00,2.00,1.00,9.00,4.00,9.00,0.0000,0.0000
2021-06-10,5,2021-06-10 05:19:59,23.43,1.86,6.00,23.43,2.00,23.00,0.0000,0.0000
2021-06-10,5,2021-06-10 05:29:59,3.00,6.33,15.17,3.17,7.00,3.00,0.0000,0.0000
2021-06-10,5,2021-06-10 05:29:59,3.07,7.40,2.40,3.13,8.00,3.00,0.0000,0.0000
2021-06-10,5,2021-06-10 05:29:59,8.00,2.00,1.00,8.00,18.00,9.00,0.0000,0.0000
