day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,0,2021-06-10 00:04:59,2.00,3.00,1.00,2.00,3.00,2.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,10.00,3.00,1.00,10.00,2.00,11.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,20.00,4.00,7.00,20.00,3.00,28.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4000
2021-06-10,0,2021-06-10 00:09:59,12.00,4.50,3.00,13.00,5.00,13.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,21.00,4.80,16.60,21.00,5.00,21.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,9.00,5.00,6.00,8.00,4.00,8.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,3.00,4.50,1.00,3.00,4.00,3.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,9.00,5.00,5.00,8.50,8.00,8.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,12.67,2.33,2.00,12.67,3.00,12.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,9.67,4.00,14.33,23.33,5.00,27.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,12.00,3.00,2.00,12.00,3.00,12.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:14:59,0.00,0.00,0.00,0.00,3.00,31.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:14:59,9.00,3.00,2.00,9.00,7.00,10.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:14:59,3.00,7.50,1.00,3.00,3.00,3.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:14:59,9.33,1.67,70.00,9.33,11.00,19.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:14:59,3.00,2.00,5.00,3.00,2.00,3.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:14:59,0.00,0.00,0.00,27.00,24.00,23.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,45.00,4.00,2.00,45.00,6.00,48.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,0.00,0.00,0.00,0.00,3.00,31.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,3.00,5.00,10.00,3.00,4.00,11.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,7.00,6.00,0.00,7.00,3.00,7.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4000
2021-06-10,0,2021-06-10 00:19:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,3.00,4.00,1.00,3.00,2.00,3.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,12.50,1.50,1.00,13.00,2.00,12.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,16.83,4.17,3.17,16.67,6.00,18.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:24:59,3.00,6.00,13.00,3.00,17.00,3.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:24:59,0.00,0.00,0.00,0.00,2.00,25.00,0.0000,0.2000
2021-06-10,0,2021-06-10 00:24:59,2.00,3.00,1.00,2.00,3.00,2.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:24:59,0.00,0.00,0.00,23.50,7.00,40.00,0.0833,0.0000
2021-06-10,0,2021-06-10 00:29:59,0.00,0.00,0.00,0.00,2.00,30.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:29:59,10.00,1.50,0.00,10.50,1.00,10.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:29:59,23.00,5.00,8.00,23.00,6.00,38.00,0.0000,0.2121
2021-06-10,0,2021-06-10 00:29:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4286
2021-06-10,0,2021-06-10 00:29:59,15.00,4.00,544.00,15.00,25.00,20.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:34:59,18.88,5.38,4.25,18.75,4.00,18.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:34:59,21.00,4.00,4.00,21.00,4.00,25.00,0.0000,0.2917
2021-06-10,0,2021-06-10 00:34:59,2.00,3.00,2.00,2.00,3.00,2.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:34:59,0.00,0.00,0.00,0.00,2.00,31.00,0.0000,0.1957
