day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,3,2021-06-10 03:04:59,41.00,1.00,1.00,41.00,1.00,41.00,0.0000,0.0000
2021-06-10,3,2021-06-10 03:54:59,9.00,1.00,1.00,11.00,1.00,11.00,0.0000,0.0000
2021-06-10,4,2021-06-10 04:44:59,10.00,0.00,2.00,11.00,1.00,11.00,0.0000,0.0000
2021-06-10,5,2021-06-10 05:34:59,15.00,1.00,2.00,16.00,0.00,16.00,0.0000,0.0000
2021-06-10,5,2021-06-10 05:44:59,20.00,1.00,2.00,20.00,1.00,20.00,0.0000,0.0000
2021-06-10,6,2021-06-10 06:54:59,44.00,2.00,1.00,44.00,2.00,44.00,0.0000,0.0000
2021-06-10,8,2021-06-10 08:14:59,40.00,1.00,20.00,40.00,1.00,40.00,0.0000,0.0000
2021-06-10,8,2021-06-10 08:44:59,40.00,1.00,2.00,40.00,1.00,40.00,0.0000,0.0000
2021-06-10,9,2021-06-10 09:14:59,12.00,2.00,19.00,12.00,1.00,12.00,0.0000,0.0000
2021-06-10,10,2021-06-10 10:04:59,27.00,1.00,1.00,27.00,1.00,27.00,0.0000,0.0000
2021-06-10,10,2021-06-10 10:24:59,34.00,0.00,2.00,34.00,1.00,34.00,0.0000,0.0000
2021-06-10,10,2021-06-10 10:54:59,27.00,1.00,1.00,27.00,1.00,27.00,0.0000,0.0000
2021-06-10,10,2021-06-10 10:59:59,2.50,1.00,8.50,3.00,13.00,3.00,0.0000,0.0000
2021-06-10,11,2021-06-10 11:34:59,10.00,1.00,1.00,12.00,1.00,12.00,0.0000,0.0000
2021-06-10,12,2021-06-10 12:24:59,24.00,2.00,1.00,24.00,1.00,24.00,0.0000,0.0000
2021-06-10,14,2021-06-10 14:04:59,11.00,1.00,1.00,13.00,3.00,13.00,0.0000,0.0000
2021-06-10,15,2021-06-10 15:14:59,42.00,1.00,1.00,42.00,1.00,42.00,0.0000,0.0000
2021-06-10,15,2021-06-10 15:44:59,16.00,1.00,1.00,16.00,1.00,16.00,0.0000,0.0000
2021-06-10,16,2021-06-10 16:14:59,16.00,1.00,1.00,16.00,1.00,16.00,0.0000,0.0000
2021-06-10,16,2021-06-10 16:24:59,46.00,1.00,1.00,46.00,1.00,46.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,15.00,16.00,18.00,15.00,7.00,22.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,24.00,305.00,0.00,24.00,58.00,24.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,12.00,6.00,6.00,12.00,21.00,12.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,5.00,27.00,0.00,2.00,59.00,3.00,0.0287,0.0000
2021-06-10,19,2021-06-10 19:24:59,30.00,2.00,959.50,30.00,20.00,46.00,0.1515,0.0000
2021-06-10,19,2021-06-10 19:24:59,6.00,4.00,0.00,8.00,16.00,6.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,11.00,19.00,4.00,13.00,22.00,26.00,0.0833,0.0000
2021-06-10,19,2021-06-10 19:24:59,13.00,8.50,9.00,13.00,11.00,21.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,4.50,15.75,0.00,4.25,34.00,3.00,0.0833,0.0000
2021-06-10,19,2021-06-10 19:24:59,15.50,90.00,0.00,14.50,100.00,15.00,0.0345,0.0000
2021-06-10,19,2021-06-10 19:24:59,18.09,52.00,0.05,18.14,55.00,18.00,0.0386,0.0000
2021-06-10,19,2021-06-10 19:24:59,11.07,33.00,3.00,11.87,75.00,14.00,0.0472,0.0038
2021-06-10,19,2021-06-10 19:24:59,16.21,80.84,0.74,16.11,54.00,17.00,0.0308,0.0000
2021-06-10,19,2021-06-10 19:24:59,21.50,37.50,0.00,21.50,58.00,21.00,0.0385,0.0000
2021-06-10,19,2021-06-10 19:24:59,26.36,50.98,0.17,26.40,65.00,26.00,0.0839,0.0054
2021-06-10,19,2021-06-10 19:24:59,3912.60,235.20,2.20,20.40,26.00,15.00,0.0299,0.0000
2021-06-10,19,2021-06-10 19:24:59,13.00,21.00,0.00,13.00,49.00,14.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,19.00,19.00,0.00,19.00,24.00,19.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,12.50,39.00,0.00,12.50,31.00,12.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,48.83,48.14,2.34,19.54,19.00,28.00,0.0030,0.0247
2021-06-10,19,2021-06-10 19:24:59,3.00,1.00,1.00,3.00,2.00,3.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,22.00,25.00,1.00,20.00,12.00,22.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,12.00,13.00,0.00,12.00,25.00,12.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,8.33,122.33,0.33,10.00,34.00,9.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:29:59,45.00,2.00,4092.00,45.00,14.00,45.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:29:59,18.00,138.50,0.50,18.00,14.00,16.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:29:59,23.73,1.50,148.50,23.64,27.00,24.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:29:59,17.00,14.00,1.00,18.00,73.00,17.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:29:59,2.00,3.00,4509.00,3.00,0.00,3.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:29:59,3.00,1.00,1.00,3.00,1.00,3.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:29:59,2.67,3.67,10.67,2.67,4.00,2.00,0.0546,0.0000
2021-06-10,19,2021-06-10 19:29:59,49.50,2.00,2004.50,49.50,2.00,49.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:29:59,13.00,1.50,12.50,13.00,1.00,12.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:29:59,14.84,2.11,762.84,15.00,9.00,19.00,0.0062,0.0000
2021-06-10,19,2021-06-10 19:29:59,9.18,1.55,1.73,9.36,4.00,9.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:29:59,23.00,2.00,0.50,22.50,6.00,22.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:29:59,22.00,2.00,0.00,22.00,2.00,22.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:29:59,11.00,1.00,1.00,11.00,50.00,11.00,0.0000,0.0000
