day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,0,2021-06-10 00:04:59,21.26,22.18,8.86,20.76,22.00,21.00,0.0040,0.0018
2021-06-10,0,2021-06-10 00:04:59,24.65,14.82,3.29,24.41,23.00,25.00,0.0050,0.0039
2021-06-10,0,2021-06-10 00:04:59,3.00,3.00,0.00,4.50,14.00,2.00,0.0022,0.0000
2021-06-10,0,2021-06-10 00:04:59,37.00,5.00,1.00,37.50,10.00,37.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,10.00,144.00,3.00,10.00,6.00,9.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,11.00,53.33,1.67,11.33,13.00,15.00,0.0167,0.0000
2021-06-10,0,2021-06-10 00:04:59,24.86,13.72,3.08,24.83,10.00,25.00,0.0000,0.0018
2021-06-10,0,2021-06-10 00:04:59,21.33,4.17,0.83,17.17,27.00,18.00,0.0020,0.0000
2021-06-10,0,2021-06-10 00:04:59,22.05,5.40,1.10,20.95,7.00,21.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,6.50,11.00,4.50,6.00,43.00,6.00,0.0324,0.0000
2021-06-10,0,2021-06-10 00:09:59,3.50,3.00,1.50,1.50,4.00,2.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,23.67,78.67,2.67,23.00,39.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,53.50,208.50,1.50,65.33,51.00,54.00,0.0823,0.0000
2021-06-10,0,2021-06-10 00:09:59,21.06,39.32,1.78,21.02,21.00,22.00,0.0042,0.0008
2021-06-10,0,2021-06-10 00:09:59,123.21,5.57,1.36,44.64,17.00,41.00,0.0002,0.0019
2021-06-10,0,2021-06-10 00:09:59,17.00,4.00,2.00,14.00,44.00,14.00,0.0092,0.0000
2021-06-10,0,2021-06-10 00:09:59,23.00,160.00,0.00,22.00,46.00,23.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,24.83,24.22,5.00,28.04,17.00,25.00,0.0067,0.0000
