day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,0,2021-06-10 00:04:59,3.00,11.50,3.00,2.50,38.00,17.00,0.0103,0.0000
2021-06-10,0,2021-06-10 00:04:59,19.30,9.10,5.20,19.36,8.00,19.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,42.71,5.29,2.71,42.29,135.00,45.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4118
2021-06-10,0,2021-06-10 00:04:59,44.50,8.00,3.50,45.00,9.00,44.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,14.00,4.00,2.00,14.00,66.00,15.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:04:59,28.00,5.00,10.00,21.00,6.00,27.00,0.1111,0.0000
2021-06-10,0,2021-06-10 00:09:59,7.58,5.42,5.33,7.33,6.00,7.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,39.67,7.44,4.00,39.44,115.00,42.00,0.0165,0.0082
2021-06-10,0,2021-06-10 00:09:59,0.00,0.00,0.00,155.00,0.00,0.00,0.3333,0.0000
2021-06-10,0,2021-06-10 00:09:59,20.50,10.17,5.67,20.00,7.00,20.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,22.50,145.50,1.00,23.00,67.00,23.00,0.0476,0.0417
2021-06-10,0,2021-06-10 00:09:59,10.50,11.00,2.50,10.50,50.00,10.00,0.0075,0.0000
2021-06-10,0,2021-06-10 00:09:59,45.00,4.33,1.67,44.67,0.00,44.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,3.00,13.00,14.00,3.00,22.00,5.00,0.0137,0.0000
2021-06-10,0,2021-06-10 00:09:59,26.40,9.80,3.40,26.00,52.00,25.00,0.0354,0.0364
2021-06-10,0,2021-06-10 00:09:59,18.00,18.50,14.00,18.00,33.00,21.00,0.0667,0.0000
2021-06-10,0,2021-06-10 00:09:59,4.00,6.00,3.00,3.00,9.00,22.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:14:59,19.50,8.67,7.67,25.57,10.00,17.00,0.0088,0.0000
2021-06-10,0,2021-06-10 00:14:59,23.00,68.00,28.00,23.00,850.00,23.00,0.1923,0.0000
2021-06-10,0,2021-06-10 00:14:59,10.00,0.00,0.00,10.00,320.00,10.00,0.1905,0.0000
2021-06-10,0,2021-06-10 00:14:59,3.00,8.00,6.00,3.00,7.00,17.00,0.0833,0.0000
2021-06-10,0,2021-06-10 00:14:59,24.25,317.00,10.00,24.60,338.00,24.00,0.0481,0.0108
2021-06-10,0,2021-06-10 00:14:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4118
2021-06-10,0,2021-06-10 00:14:59,18.00,7.75,4.50,17.67,7.00,19.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:14:59,3.00,8.00,9.00,2.00,38.00,2.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:14:59,3.00,8.00,5.00,3.00,17.00,22.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:14:59,38.57,26.43,15.71,38.57,132.00,44.00,0.0960,0.0000
2021-06-10,0,2021-06-10 00:19:59,44.50,5.00,1.50,44.00,0.00,44.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,20.83,9.50,14.67,17.71,18.00,20.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,0.00,0.00,0.00,0.00,6.00,32.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,41.20,5.80,2.20,41.20,88.00,42.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,13.00,6.17,3.92,13.08,6.00,13.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:24:59,0.00,0.00,0.00,0.00,9.00,33.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:24:59,3.00,8.00,6.00,4.00,68.00,4.00,0.0714,0.1923
2021-06-10,0,2021-06-10 00:24:59,20.50,11.50,29.50,17.33,16.00,15.00,0.0000,0.0476
2021-06-10,0,2021-06-10 00:24:59,42.20,6.00,3.20,42.20,122.00,43.00,0.0118,0.0000
2021-06-10,0,2021-06-10 00:24:59,2.00,7.00,11.00,3.00,18.00,15.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:24:59,42.38,5.13,3.25,42.13,113.00,45.00,0.0093,0.0000
2021-06-10,0,2021-06-10 00:24:59,29.00,7.00,27.00,29.00,100.00,29.00,0.0588,0.0455
2021-06-10,0,2021-06-10 00:24:59,15.50,9.00,18.50,15.00,22.00,21.00,0.0690,0.0000
2021-06-10,0,2021-06-10 00:24:59,19.63,9.25,8.88,18.00,19.00,19.00,0.0882,0.0000
2021-06-10,0,2021-06-10 00:29:59,44.90,4.90,1.70,44.80,0.00,44.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:29:59,43.50,5.13,2.75,43.50,127.00,47.00,0.0092,0.0000
2021-06-10,0,2021-06-10 00:29:59,14.00,4.00,1.00,14.00,55.00,14.00,0.0000,0.0000
