day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:14:59,17.07,4.13,4.67,17.07,9.00,23.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,7.33,6.33,7.17,7.17,14.00,13.00,0.0068,0.0000
2021-06-10,18,2021-06-10 18:14:59,12.00,2.50,17.50,11.00,12.00,11.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,25.00,3.00,6.00,25.00,3.00,25.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,7.00,3.00,2.50,22.00,26.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,3.50,3.00,2.00,3.50,10.00,5.00,0.0110,0.0000
2021-06-10,18,2021-06-10 18:14:59,24.33,4.33,2.33,23.67,3.00,23.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,45.80,1.60,1.00,45.80,0.00,45.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,17.27,3.67,0.60,17.07,10.00,17.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,4.00,3.50,2.50,3.50,0.00,3.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,43.60,3.20,1.40,43.20,8.00,43.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,3.00,5.60,12.80,3.20,8.00,3.00,0.0566,0.0000
2021-06-10,18,2021-06-10 18:19:59,8.50,1.50,0.50,8.00,3.00,3.00,0.0114,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,16.00,1.00,39.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,15.25,7.50,1.13,15.38,14.00,25.00,0.0054,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,3.00,201.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,4.50,2.00,1.00,8.00,32.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,9.50,3.33,1.50,9.50,11.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,2.00,10.00,3.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,15.50,6.50,0.50,16.50,8.00,16.00,0.0882,0.0000
2021-06-10,18,2021-06-10 18:19:59,5.33,4.33,1.67,5.67,15.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,47.25,2.00,0.75,47.00,0.00,47.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,15.00,2.67,16.00,65.00,184.00,18.00,0.0000,0.0154
2021-06-10,18,2021-06-10 18:19:59,45.00,1.67,1.33,45.33,0.00,45.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,18.75,6.50,3.00,19.25,6.00,38.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,25.00,3.00,5.00,25.00,14.00,25.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,6.00,6.33,1.67,6.00,9.00,12.00,0.0108,0.0000
2021-06-10,18,2021-06-10 18:19:59,12.63,10.88,1.75,12.50,49.00,11.00,0.0007,0.0000
2021-06-10,18,2021-06-10 18:19:59,36.75,4.00,3.25,36.75,3.00,36.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,20.00,3.00,13.00,11.92,9.00,4.00,0.0025,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,0.00,180.00,21.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,16.00,3.00,2.00,10.00,13.00,10.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,14.67,14.00,8.67,14.67,15.00,11.00,0.0182,0.0000
2021-06-10,18,2021-06-10 18:24:59,10.00,9.00,2.50,10.00,47.00,29.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,24.50,4.00,1.50,24.50,141.00,27.00,0.1250,0.0000
2021-06-10,18,2021-06-10 18:24:59,20.33,11.17,66.83,20.17,9.00,40.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,10.00,30.00,2.00,10.00,46.00,23.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,14.67,9.33,2.00,16.33,40.00,15.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,4.00,6.00,6.75,4.00,10.00,7.00,0.0121,0.0000
2021-06-10,18,2021-06-10 18:24:59,5.00,3.25,3.67,5.00,165.00,8.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,8.75,8.25,4.50,8.50,5.00,28.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,3.40,4.60,4.00,3.20,7.00,3.00,0.0755,0.0000
2021-06-10,18,2021-06-10 18:24:59,3.67,4.67,0.00,0.00,200.00,0.00,0.0000,0.1429
2021-06-10,18,2021-06-10 18:24:59,13.00,20.33,1.67,13.33,10.00,18.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,62.00,7.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,22.67,14.00,17.50,21.33,174.00,39.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,4.00,4.00,18.00,4.00,7.00,17.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,0.00,194.00,13.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,50.60,58.20,1.60,48.00,34.00,50.00,0.0556,0.0000
2021-06-10,18,2021-06-10 18:24:59,3.00,5.50,3.00,4.00,6.00,13.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,16.91,39.55,1.91,17.09,43.00,23.00,0.0377,0.0000
2021-06-10,18,2021-06-10 18:24:59,25.00,4.00,4.00,26.00,5.00,26.00,0.0000,0.0000
