day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:19:59,13.00,42.00,1.00,14.00,22.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,8.00,47.00,0.00,10.00,35.00,9.00,0.0417,0.0000
2021-06-10,18,2021-06-10 18:19:59,4.00,44.00,0.00,5.00,37.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,27.00,1.00,39.50,27.50,0.00,27.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,11.00,40.00,0.00,11.00,22.00,11.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,17.00,25.50,8.50,21.50,21.00,21.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,26.00,41.00,6.00,25.00,149.00,25.00,0.2000,0.0000
2021-06-10,18,2021-06-10 18:39:59,25.00,50.00,1.00,29.00,43.00,27.00,0.0667,0.0000
2021-06-10,18,2021-06-10 18:44:59,25.00,139.00,0.00,25.00,200.00,25.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:54:59,37.50,440.50,0.00,37.50,865.00,42.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:54:59,13.00,40.00,0.00,13.00,33.00,13.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:54:59,28.33,38.67,5.33,331.25,126.00,29.00,0.0417,0.0000
2021-06-10,18,2021-06-10 18:54:59,22.75,579.25,19.50,22.25,34.00,40.00,0.0769,0.0000
2021-06-10,18,2021-06-10 18:54:59,26.00,42.00,1.00,25.00,0.00,25.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:59:59,29.00,149.00,0.00,29.00,0.00,29.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:04:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:04:59,15.00,1812.00,20.00,15.00,352.00,16.00,0.0833,0.0000
2021-06-10,19,2021-06-10 19:04:59,23.33,183.33,702.67,23.33,38.00,23.00,0.0526,0.0000
2021-06-10,19,2021-06-10 19:09:59,26.00,151.00,0.00,26.00,0.00,26.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:09:59,30.50,138.50,0.00,31.00,0.00,31.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:09:59,14.00,39.00,4.00,14.00,151.00,14.00,0.1333,0.0000
2021-06-10,19,2021-06-10 19:09:59,37.50,38.50,3.50,37.50,35.00,37.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:14:59,27.50,1081.00,18.50,27.50,0.00,27.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:19:59,25.50,1.00,59.50,25.00,0.00,25.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:19:59,11.00,46.00,1.00,10.00,76.00,10.00,0.0476,0.0000
2021-06-10,19,2021-06-10 19:19:59,12.50,29.00,3.00,13.50,162.00,16.00,0.0227,0.0000
2021-06-10,19,2021-06-10 19:19:59,5.00,40.00,0.00,5.00,89.00,5.00,0.1111,0.0000
2021-06-10,19,2021-06-10 19:19:59,26.25,66.50,11.25,26.00,34.00,36.00,0.0541,0.0000
2021-06-10,19,2021-06-10 19:19:59,8.00,61.00,3.00,9.00,56.00,9.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:19:59,8.00,39.00,1.00,8.00,56.00,8.00,0.2364,0.0000
2021-06-10,19,2021-06-10 19:19:59,20.25,31.25,558.50,23.00,125.00,23.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,14.67,57.67,5.33,137.29,85.00,15.00,0.0068,0.0000
2021-06-10,19,2021-06-10 19:24:59,20.67,22.00,1.67,20.67,61.00,24.00,0.0326,0.0000
2021-06-10,19,2021-06-10 19:24:59,25.00,292.00,0.00,25.00,0.00,25.00,0.0000,0.0000
