day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:39:59,49.00,28.50,0.00,48.00,61.00,50.00,0.0769,0.0000
2021-06-10,18,2021-06-10 18:39:59,4.00,90.00,3.00,4.00,55.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,46.57,56.43,1.71,46.57,0.00,46.00,0.0270,0.0000
2021-06-10,18,2021-06-10 18:39:59,15.00,28.00,1.00,14.00,58.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,32.50,43.50,0.50,32.00,18.00,32.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:44:59,23.00,38.33,179.33,23.33,50.00,28.00,0.0017,0.0000
2021-06-10,18,2021-06-10 18:44:59,21.00,44.00,0.00,21.00,0.00,21.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:44:59,27.00,33.71,543.61,26.77,48.00,31.00,0.0038,0.0000
2021-06-10,18,2021-06-10 18:44:59,14.33,42.83,0.50,14.50,44.00,15.00,0.0081,0.0000
2021-06-10,18,2021-06-10 18:44:59,10.00,78.00,1.00,9.00,22.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:44:59,20.82,45.96,0.39,21.31,30.00,22.00,0.0012,0.0000
2021-06-10,18,2021-06-10 18:49:59,3.00,39.00,0.00,4.00,21.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:49:59,15.00,42.00,1.00,14.50,50.00,24.00,0.0233,0.0000
2021-06-10,18,2021-06-10 18:49:59,4.00,42.00,0.00,4.00,83.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:49:59,64.00,48.00,0.00,64.00,50.00,64.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:49:59,24.73,33.73,7.45,34.42,50.00,34.00,0.0123,0.0917
2021-06-10,18,2021-06-10 18:49:59,26.48,34.90,4.48,26.67,43.00,28.00,0.0205,0.0000
2021-06-10,18,2021-06-10 18:49:59,24.00,42.00,1.00,41.00,56.00,24.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:49:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:49:59,7.00,43.00,48.00,7.00,49.00,7.00,0.0667,0.0000
2021-06-10,18,2021-06-10 18:54:59,24.27,37.68,0.55,24.23,35.00,29.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:54:59,0.00,0.00,0.00,0.00,65.00,25.00,0.0013,0.0000
2021-06-10,18,2021-06-10 18:59:59,0.00,0.00,0.00,0.00,49.00,25.00,0.0080,0.0000
2021-06-10,18,2021-06-10 18:59:59,14.97,51.59,1.10,15.00,46.00,19.00,0.0037,0.0013
2021-06-10,18,2021-06-10 18:59:59,3.00,43.50,0.50,3.50,31.00,3.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:59:59,28.50,25.13,4.25,28.25,40.00,28.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:59:59,0.00,0.00,0.00,25.00,45.00,23.00,0.0256,0.0000
2021-06-10,18,2021-06-10 18:59:59,25.00,45.00,1.00,26.00,0.00,25.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:04:59,25.53,49.53,44.60,25.53,67.00,34.00,0.0000,0.0662
2021-06-10,19,2021-06-10 19:04:59,5.50,22.50,0.50,5.50,36.00,14.00,0.0455,0.0000
2021-06-10,19,2021-06-10 19:04:59,13.00,17.50,4.00,28.60,40.00,12.00,0.0073,0.0000
2021-06-10,19,2021-06-10 19:04:59,10.18,40.94,2.35,10.18,100.00,13.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:04:59,22.50,76.00,24.25,22.25,55.00,25.00,0.0025,0.0000
2021-06-10,19,2021-06-10 19:04:59,18.89,48.50,2.52,18.89,36.00,25.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:04:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4444
2021-06-10,19,2021-06-10 19:04:59,0.00,0.00,0.00,0.00,90.00,0.00,0.0082,0.0000
2021-06-10,19,2021-06-10 19:04:59,3.00,44.00,1.00,3.50,57.00,4.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:04:59,15.33,19.83,2.50,13.57,16.00,17.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:04:59,3.33,20.67,0.67,3.00,53.00,3.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:09:59,0.00,0.00,0.00,0.00,42.00,50.00,0.1250,0.0000
2021-06-10,19,2021-06-10 19:09:59,3.67,71.67,0.00,3.67,27.00,3.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:09:59,10.25,62.50,9.50,9.50,48.00,9.00,0.0125,0.0000
2021-06-10,19,2021-06-10 19:09:59,2.00,31.00,0.00,3.00,28.00,4.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:09:59,4.00,41.00,1.00,3.00,85.00,3.00,0.0008,0.0000
2021-06-10,19,2021-06-10 19:09:59,8.60,57.40,0.20,8.40,67.00,15.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:09:59,45.50,72.00,0.00,45.50,72.00,49.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:09:59,23.93,25.47,2.00,23.93,31.00,26.00,0.0083,0.0000
2021-06-10,19,2021-06-10 19:09:59,20.00,28.00,1.00,114.50,49.00,13.00,0.0072,0.0000
2021-06-10,19,2021-06-10 19:09:59,16.67,18.33,2.83,16.67,55.00,12.00,0.0156,0.0000
2021-06-10,19,2021-06-10 19:09:59,32.50,37.00,0.00,32.50,42.00,32.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:09:59,42.90,45.00,6.10,42.80,61.00,44.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:09:59,33.00,38.50,0.50,32.50,33.00,32.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:09:59,9.22,52.61,0.56,9.39,58.00,10.00,0.0005,0.0000
2021-06-10,19,2021-06-10 19:09:59,15.75,33.50,0.25,15.75,38.00,22.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:14:59,9.50,33.00,1.00,11.00,40.00,9.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:14:59,6.50,43.25,1.33,6.67,70.00,10.00,0.0009,0.0000
2021-06-10,19,2021-06-10 19:14:59,16.50,44.00,0.50,16.50,41.00,17.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:14:59,0.00,0.00,0.00,116.00,48.00,3.00,0.0333,0.0167
2021-06-10,19,2021-06-10 19:14:59,3.00,18.00,1.00,5.50,44.00,5.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:14:59,4.00,38.00,0.00,4.00,19.00,4.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:19:59,12.17,48.83,1.33,12.17,40.00,13.00,0.0000,0.0055
2021-06-10,19,2021-06-10 19:19:59,8.50,59.50,1.75,8.25,54.00,8.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:19:59,0.00,0.00,0.00,19.00,55.00,3.00,0.0078,0.0000
2021-06-10,19,2021-06-10 19:19:59,8.00,14.00,18.50,8.00,14.00,7.00,0.0769,0.0000
2021-06-10,19,2021-06-10 19:19:59,11.50,318.50,23.50,38.33,60.00,9.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:19:59,3.00,33.00,1.00,3.00,49.00,3.00,0.0256,0.0000
2021-06-10,19,2021-06-10 19:19:59,58.00,43.00,1.00,57.00,59.00,57.00,0.0000,0.0303
2021-06-10,19,2021-06-10 19:19:59,8.25,101.25,2.17,8.33,66.00,9.00,0.0007,0.0000
