day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:14:59,19.00,1.00,2.00,19.00,1.00,19.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:19:59,37.50,42.00,160.50,37.50,53.00,37.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:19:59,9.50,48.67,47.17,9.33,47.00,15.00,0.0921,0.0000
2021-06-10,19,2021-06-10 19:19:59,11.00,47.00,315.00,16.50,50.00,14.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:19:59,6.00,25.50,0.00,12.50,45.00,8.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:19:59,24.00,37.00,1.00,21.00,28.00,20.00,0.0476,0.0000
2021-06-10,19,2021-06-10 19:19:59,17.00,112.50,393.00,17.50,51.00,23.00,0.0353,0.0000
2021-06-10,19,2021-06-10 19:19:59,9.50,46.00,170.50,9.00,41.00,9.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:34:59,10.00,36.82,13.18,11.59,23.00,20.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:34:59,4.00,46.00,6.33,4.00,20.00,10.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:34:59,28.00,28.00,3.50,30.50,32.00,29.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:34:59,8.00,43.00,1.00,8.00,41.00,8.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:34:59,23.33,37.67,5.67,23.00,32.00,22.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:34:59,9.91,32.00,26.55,10.09,22.00,11.00,0.0005,0.0000
2021-06-10,19,2021-06-10 19:39:59,15.00,40.00,9.00,15.00,10.00,15.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:39:59,11.00,9.00,57.00,11.00,10.00,14.00,0.0005,0.0000
2021-06-10,19,2021-06-10 19:39:59,19.00,44.50,2.50,19.00,11.00,19.00,0.0004,0.0000
2021-06-10,19,2021-06-10 19:39:59,5.50,41.25,0.50,6.00,20.00,16.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:39:59,4.33,23.00,14.67,4.33,25.00,6.00,0.0390,0.0000
2021-06-10,19,2021-06-10 19:39:59,4.00,39.00,19.00,3.00,35.00,4.00,0.1000,0.0000
2021-06-10,19,2021-06-10 19:39:59,8.20,26.20,1.60,8.00,30.00,13.00,0.0220,0.0000
2021-06-10,19,2021-06-10 19:44:59,15.71,37.14,1.57,15.86,26.00,21.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:44:59,17.00,40.00,2.00,16.00,22.00,16.00,0.0017,0.0000
2021-06-10,19,2021-06-10 19:49:59,6.00,848.75,8.00,5.88,185.00,7.00,0.1259,0.0000
2021-06-10,19,2021-06-10 19:49:59,10.70,938.05,967.45,10.95,52.00,340.00,0.0490,0.0002
2021-06-10,19,2021-06-10 19:49:59,0.00,0.00,0.00,0.00,18.00,6.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:49:59,0.00,0.00,0.00,33.00,24.00,637.00,0.0038,0.0000
2021-06-10,19,2021-06-10 19:49:59,4.00,40.00,1.50,3.50,40.00,12.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:49:59,9.17,45.67,5.50,9.17,28.00,237.00,0.0040,0.0002
2021-06-10,19,2021-06-10 19:49:59,3.50,4773.00,0.00,4.00,106.00,4.00,0.0580,0.0000
2021-06-10,19,2021-06-10 19:49:59,3.33,1550.67,2.00,3.00,160.00,12.00,0.0870,0.0000
2021-06-10,19,2021-06-10 19:49:59,13.00,47.00,77.00,14.00,33.00,14.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:49:59,3.00,28.00,0.00,3.00,72.00,3.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:49:59,6.00,48.00,58.00,10.00,25.00,8.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:49:59,8.08,4197.67,24.83,8.30,117.00,10.00,0.0250,0.0077
2021-06-10,19,2021-06-10 19:49:59,13.54,1124.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:49:59,14.68,297.87,18.07,14.32,144.00,31.00,0.0538,0.0027
2021-06-10,19,2021-06-10 19:54:59,23.67,20.33,5.00,23.00,11.00,25.00,0.0005,0.0001
2021-06-10,19,2021-06-10 19:54:59,12.80,34.60,4.60,12.40,30.00,19.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:54:59,0.00,0.00,0.00,2216.00,26.00,2.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:54:59,19.00,31.00,1.00,19.00,13.00,19.00,0.0002,0.0000
2021-06-10,19,2021-06-10 19:54:59,5.86,1061.71,6.57,6.00,55.00,9.00,0.0104,0.0000
2021-06-10,19,2021-06-10 19:59:59,10.14,217.00,6.43,10.57,108.00,17.00,0.0180,0.0000
2021-06-10,19,2021-06-10 19:59:59,12.00,35.00,1.00,12.00,19.00,9.00,0.0008,0.0000
2021-06-10,20,2021-06-10 20:04:59,4.00,39.00,1.00,3.00,19.00,3.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:04:59,8.00,43.00,2.50,8.50,21.00,9.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:04:59,6.50,37.50,1.33,11.86,40.00,16.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:04:59,11.67,39.33,2.33,11.67,37.00,18.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:04:59,19.00,50.00,1.00,18.00,17.00,19.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:04:59,26.00,1.00,3.00,26.00,7.00,26.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:09:59,16.57,33.00,3.57,16.38,16.00,23.00,0.0017,0.0000
2021-06-10,20,2021-06-10 20:09:59,10.00,12.00,1.00,10.00,23.00,10.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:09:59,8.40,28.80,3.60,8.80,23.00,9.00,0.0130,0.0000
2021-06-10,20,2021-06-10 20:09:59,8.50,30.63,24.13,8.50,33.00,16.00,0.0039,0.0000
2021-06-10,20,2021-06-10 20:09:59,41.00,32.00,1.00,40.00,13.00,39.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:14:59,0.00,0.00,0.00,0.00,15.00,8.00,0.0021,0.0000
2021-06-10,20,2021-06-10 20:14:59,10.88,33.38,12.25,10.50,27.00,15.00,0.0069,0.0000
2021-06-10,20,2021-06-10 20:14:59,4.00,25.00,15.00,3.00,23.00,3.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:14:59,4.00,33.00,0.00,4.00,20.00,12.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:14:59,12.50,38.50,6.50,12.50,15.00,11.00,0.0001,0.0000
2021-06-10,20,2021-06-10 20:19:59,9.00,19.00,5.00,9.00,31.00,9.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:19:59,6.50,24.00,5.50,6.50,13.00,7.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:19:59,14.14,31.43,1.57,14.00,27.00,18.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:24:59,12.00,30.50,1.50,12.00,60.00,24.00,0.0253,0.0000
2021-06-10,20,2021-06-10 20:24:59,13.00,1.00,3.00,13.00,1.00,13.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:24:59,14.20,35.40,12.60,15.00,15.00,19.00,0.0001,0.0000
2021-06-10,20,2021-06-10 20:24:59,9.00,38.00,1.00,9.00,33.00,9.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:24:59,4.00,454.00,181.00,3.00,653.00,3.00,0.0000,0.0476
2021-06-10,20,2021-06-10 20:24:59,11.43,30.67,22.33,11.86,28.00,18.00,0.0074,0.0000
2021-06-10,20,2021-06-10 20:29:59,3.00,48.00,6.00,4.00,44.00,18.00,0.0000,0.0294
2021-06-10,20,2021-06-10 20:29:59,9.00,37.50,8.00,38.00,48.00,30.00,0.0084,0.0000
2021-06-10,20,2021-06-10 20:29:59,16.54,208.69,29.54,16.54,225.00,19.00,0.0377,0.0039
2021-06-10,20,2021-06-10 20:34:59,42.92,41.08,9.38,42.69,54.00,44.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:34:59,13.50,39.00,3.00,13.50,58.00,22.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:34:59,49.00,44.00,1.00,50.00,31.00,51.00,0.0179,0.0000
2021-06-10,20,2021-06-10 20:34:59,10.33,39.00,1.67,10.67,19.00,20.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:34:59,14.50,40.50,3.00,15.00,28.00,27.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:34:59,4.00,46.00,33.00,5.00,53.00,5.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:34:59,4.00,35.00,79.00,4.00,36.00,4.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:39:59,12.00,1742.00,1.00,12.00,0.00,12.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:39:59,22.00,44.00,12.00,22.00,47.00,42.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:39:59,18.50,337.00,1.50,21.50,39.00,21.00,0.0455,0.0000
2021-06-10,20,2021-06-10 20:39:59,42.00,46.69,4.94,39.47,45.00,42.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:39:59,6.33,432.83,53.83,9.50,150.00,8.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:44:59,13.00,1.00,23.00,13.00,1.00,13.00,0.0000,0.0000
