day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:09:59,24.50,38.50,7.00,24.00,45.00,24.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,12.50,41.50,0.00,4.00,67.00,4.00,0.0005,0.0000
2021-06-10,18,2021-06-10 18:09:59,28.50,28.00,13.75,25.25,59.00,33.00,0.0189,0.0000
2021-06-10,18,2021-06-10 18:09:59,13.88,106.00,10.13,13.50,81.00,18.00,0.0244,0.0000
2021-06-10,18,2021-06-10 18:09:59,0.00,0.00,0.00,261.00,0.00,0.00,0.0000,0.3793
2021-06-10,18,2021-06-10 18:09:59,0.00,0.00,0.00,16.00,83.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,0.00,0.00,0.00,208.00,64.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,15.20,76.40,8.00,15.00,90.00,13.00,0.0103,0.0000
2021-06-10,18,2021-06-10 18:09:59,26.00,22.50,0.50,26.50,32.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,3.00,25.50,3.50,3.00,39.00,3.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,0.00,0.00,0.00,237.86,108.00,22.00,0.0440,0.0000
2021-06-10,18,2021-06-10 18:14:59,0.00,0.00,0.00,115.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,18.57,84.64,2.86,18.43,130.00,21.00,0.0248,0.0000
2021-06-10,18,2021-06-10 18:14:59,16.00,117.00,18.00,58.00,94.00,15.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,13.50,139.00,49.00,12.50,104.00,14.00,0.1000,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,0.00,360.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,14.25,46.13,2.63,14.25,43.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,0.00,62.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,3.00,53.00,0.00,4.00,56.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,15.00,43.00,35.00,16.00,41.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4063
2021-06-10,18,2021-06-10 18:19:59,15.88,68.00,13.50,27.33,105.00,19.00,0.0303,0.0231
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,0.00,41.00,17.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,16.43,44.43,5.29,16.21,43.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,13.83,42.17,4.00,13.83,40.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,27.50,44.67,2.67,27.50,31.00,27.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,21.00,51.00,10.00,21.00,90.00,21.00,0.0182,0.0000
2021-06-10,18,2021-06-10 18:29:59,5.00,41.00,0.00,4.00,37.00,4.00,0.0005,0.0000
2021-06-10,18,2021-06-10 18:29:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,12.86,40.29,2.86,12.71,56.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,0.00,0.00,0.00,0.00,43.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,13.50,41.00,22.00,13.00,42.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,14.00,39.00,25.00,14.00,44.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,21.44,44.11,5.22,82.73,44.00,25.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4667
2021-06-10,18,2021-06-10 18:34:59,9.75,39.63,4.50,9.63,40.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,11.00,113.00,15.00,12.00,36.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,3.22,71.00,2.44,3.22,29.00,3.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:44:59,25.50,28.33,1.83,25.33,29.00,25.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:44:59,27.75,35.25,1.75,27.75,50.00,31.00,0.0172,0.0000
2021-06-10,18,2021-06-10 18:44:59,31.00,32.33,4.33,31.00,32.00,31.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:44:59,3.33,40.00,10.67,4.00,40.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:44:59,24.75,64.63,8.75,24.38,47.00,29.00,0.0159,0.0000
2021-06-10,18,2021-06-10 18:54:59,11.40,30.20,0.80,3.60,71.00,3.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:54:59,3.75,63.75,0.75,3.75,70.00,7.00,0.0010,0.0000
2021-06-10,18,2021-06-10 18:54:59,15.00,64.00,19.00,15.50,94.00,21.00,0.0526,0.0000
2021-06-10,18,2021-06-10 18:54:59,15.00,22.00,8.00,16.00,38.00,21.00,0.0000,0.0000
