day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-11,11,2021-06-11 11:34:59,6.00,1.00,27.00,5.00,2.00,14.00,0.0000,0.0000
2021-06-11,11,2021-06-11 11:39:59,8.00,40.50,58.50,7.50,27.00,20.00,0.0024,0.0000
2021-06-11,11,2021-06-11 11:39:59,0.00,0.00,0.00,61.00,358.00,0.00,0.2500,0.0000
2021-06-11,11,2021-06-11 11:39:59,25.00,43.00,35.00,25.00,41.00,46.00,0.0000,0.0000
2021-06-11,11,2021-06-11 11:39:59,8.00,90.00,0.00,10.00,47.00,9.00,0.1200,0.0000
2021-06-11,11,2021-06-11 11:39:59,53.00,375.00,6.00,53.00,35.00,54.00,0.0000,0.0000
2021-06-11,11,2021-06-11 11:39:59,10.00,38.00,21.00,21.00,35.00,21.00,0.0000,0.0000
2021-06-11,11,2021-06-11 11:39:59,48.50,86.00,2.50,48.50,57.00,55.00,0.0000,0.1818
2021-06-11,11,2021-06-11 11:39:59,25.33,1.00,169.00,26.00,1.00,26.00,0.0000,0.0000
2021-06-11,11,2021-06-11 11:44:59,27.00,270.25,16.50,27.00,67.00,30.00,0.0385,0.0000
2021-06-11,11,2021-06-11 11:44:59,5.00,40.00,10.00,5.00,33.00,5.00,0.0000,0.0000
2021-06-11,11,2021-06-11 11:49:59,0.00,0.00,0.00,1018.50,0.00,0.00,0.1053,0.0000
2021-06-11,11,2021-06-11 11:49:59,35.00,110.00,0.50,35.00,27.00,35.00,0.0000,0.0000
2021-06-11,11,2021-06-11 11:49:59,4.33,113.33,8.33,4.00,34.00,4.00,0.0000,0.0000
2021-06-11,11,2021-06-11 11:49:59,27.25,35.25,5.00,199.83,127.00,31.00,0.0172,0.0000
2021-06-11,11,2021-06-11 11:59:59,11.00,27.00,1.00,12.00,27.00,21.00,0.1579,0.0000
2021-06-11,11,2021-06-11 11:59:59,27.50,552.00,1.00,27.00,266.00,27.00,0.0000,0.0000
