day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:09:59,25.00,2.00,1.00,25.00,0.00,25.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,33.00,12.00,6.00,32.00,3.00,32.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,0.00,0.00,0.00,99.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,26.00,2.00,0.00,23.00,207.00,24.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,21.00,2.00,0.00,21.00,201.00,21.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,23.50,2.00,0.25,24.00,200.00,23.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,8.75,5.50,1.25,8.75,15.00,13.00,0.0152,0.0000
2021-06-10,18,2021-06-10 18:14:59,4.00,4.00,3.00,3.00,12.00,3.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,8.00,5.00,1.00,9.00,20.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,24.17,6.50,2.50,23.67,13.00,28.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,0.00,0.00,0.00,0.00,189.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,9.00,1.50,5.50,9.64,2.00,6.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,20.25,5.50,18.25,66.00,83.00,33.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,4.20,2.20,4.20,4.60,15.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,6.82,9.82,8.36,6.82,21.00,8.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,26.00,2.00,0.75,26.25,102.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,0.00,0.00,0.00,0.00,2.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,24.00,2.00,0.00,24.00,0.00,24.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,22.57,2.14,0.57,22.57,162.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,7.33,4.00,0.00,7.33,3.00,7.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,21.75,3.00,0.00,22.00,103.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,40.14,3.14,0.29,40.00,120.00,39.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,12.00,2.00,0.00,13.00,103.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,27.92,2.00,0.42,27.92,0.00,29.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,23.00,2.00,0.75,23.00,88.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4000
