day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,0,2021-06-10 00:04:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:09:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:14:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:14:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:19:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:24:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:29:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:29:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:34:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:39:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:39:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:44:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:49:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:49:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:54:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:59:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,0,2021-06-10 00:59:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:04:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:09:59,3.50,409.50,45.50,3.50,398.00,3.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:09:59,3.00,601.00,24.00,2.50,916.00,2.00,0.1364,0.0667
2021-06-10,1,2021-06-10 01:09:59,10.88,3573.00,0.00,0.00,1.00,30.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:09:59,14.50,0.00,0.00,14.50,109.00,122.00,0.1996,0.0000
2021-06-10,1,2021-06-10 01:09:59,9.00,2840.00,10.00,9.00,0.00,9.00,0.1667,0.0909
2021-06-10,1,2021-06-10 01:09:59,18.20,107.25,1468.75,17.80,196.00,17.00,0.0313,0.0000
2021-06-10,1,2021-06-10 01:09:59,22.00,6189.00,39.50,22.00,0.00,22.00,0.0556,0.0000
2021-06-10,1,2021-06-10 01:09:59,21.00,745.00,15.00,21.00,0.00,21.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:09:59,3.00,3278.00,2866.00,3.00,0.00,0.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:09:59,19.67,309.25,1075.50,18.17,595.00,84.00,0.1696,0.0000
2021-06-10,1,2021-06-10 01:09:59,4.00,1243.20,468.60,3.83,197.00,13.00,0.1250,0.0000
2021-06-10,1,2021-06-10 01:09:59,24.00,425.00,209.00,24.00,0.00,34.00,0.2778,0.0000
2021-06-10,1,2021-06-10 01:09:59,17.00,484.00,156.00,17.00,328.00,16.00,0.2143,0.0370
2021-06-10,1,2021-06-10 01:09:59,20.75,51.00,2134.00,27.33,200.00,38.00,0.0851,0.0000
2021-06-10,1,2021-06-10 01:09:59,9.00,356.00,6.00,9.00,320.00,9.00,0.1333,0.0000
2021-06-10,1,2021-06-10 01:09:59,23.00,469.00,24.00,23.00,1130.00,22.00,0.1935,0.0000
2021-06-10,1,2021-06-10 01:09:59,3.00,291.00,609.00,3.00,0.00,3.00,0.1429,0.0000
2021-06-10,1,2021-06-10 01:09:59,25.00,1404.00,362.00,24.00,121.00,24.00,0.0588,0.0000
2021-06-10,1,2021-06-10 01:09:59,26.00,1.00,368.00,26.00,0.00,26.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:09:59,13.00,4515.00,10446.00,14.00,0.00,14.00,0.3000,0.0000
2021-06-10,1,2021-06-10 01:14:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:19:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:19:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:24:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:29:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:29:59,0.00,0.00,0.00,0.00,0.00,24.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:34:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:39:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:39:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:44:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:49:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:49:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:54:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:59:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,1,2021-06-10 01:59:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:04:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:09:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:09:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:14:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:19:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:19:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:24:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:29:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:29:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:34:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:39:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:39:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:44:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:49:59,0.00,0.00,0.00,0.00,1.00,25.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:49:59,22.00,9.00,1.00,22.00,35.00,27.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:54:59,11.67,73.00,4.00,11.00,0.00,11.00,0.4803,0.0000
2021-06-10,2,2021-06-10 02:54:59,22.40,871.00,802.00,19.67,19.00,22.00,0.2650,0.0345
2021-06-10,2,2021-06-10 02:54:59,24.00,0.50,380.50,23.75,1.00,23.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:54:59,2.00,0.00,0.00,3.00,0.00,3.00,0.2632,0.0000
2021-06-10,2,2021-06-10 02:54:59,12.00,4.50,21.50,12.50,357.00,12.00,0.2373,0.0000
2021-06-10,2,2021-06-10 02:54:59,10.00,114.00,173.00,10.00,0.00,10.00,0.4956,0.1667
2021-06-10,2,2021-06-10 02:59:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,2,2021-06-10 02:59:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
2021-06-10,3,2021-06-10 03:04:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,3,2021-06-10 03:09:59,0.00,0.00,0.00,0.00,1.00,24.00,0.0000,0.0000
