day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:09:59,0.00,0.00,0.00,216.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,46.00,6.00,19.00,46.00,5.00,46.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,64.00,24.00,7.00,54.00,68.00,55.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,4.00,10.00,10.00,4.00,11.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,8.50,10.00,10.00,8.00,23.00,7.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,0.00,0.00,0.00,57.00,16.00,33.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,20.17,8.50,3.50,19.33,16.00,29.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,34.00,7.50,4.17,13622.38,37.00,42.00,0.0267,0.0000
2021-06-10,18,2021-06-10 18:14:59,4.00,5.00,1.00,4.00,19.00,4.00,0.0357,0.0000
2021-06-10,18,2021-06-10 18:14:59,17.50,8.50,1.00,18.00,36.00,26.00,0.0000,0.0789
2021-06-10,18,2021-06-10 18:14:59,15.00,10.00,2.00,15.00,8.00,15.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,1523.00,9.00,2.00,14.00,12.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,20.50,5.50,4.00,21.00,11.00,23.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,24.00,24.00,5.00,63.50,45.00,22.00,0.0301,0.0000
2021-06-10,18,2021-06-10 18:19:59,19.67,6.00,5.33,40.25,11.00,36.00,0.0435,0.0000
2021-06-10,18,2021-06-10 18:19:59,3.25,39.25,4.25,3.50,47.00,3.00,0.0866,0.0000
2021-06-10,18,2021-06-10 18:19:59,8.80,7.60,1.00,8.60,41.00,14.00,0.1553,0.0000
2021-06-10,18,2021-06-10 18:19:59,11.00,10.00,27.67,11.00,8.00,15.00,0.0889,0.0000
2021-06-10,18,2021-06-10 18:19:59,27.10,6.10,8.00,26.50,8.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,9.00,14.00,0.50,9.00,59.00,35.00,0.1176,0.0000
2021-06-10,18,2021-06-10 18:19:59,15.00,8.00,1.00,16.00,28.00,15.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,3.00,20.00,1.00,3.00,52.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,23.67,34.67,3.33,23.67,82.00,19.00,0.0039,0.0000
2021-06-10,18,2021-06-10 18:19:59,19.00,7.50,30.00,19.00,24.00,26.00,0.0000,0.0769
2021-06-10,18,2021-06-10 18:19:59,13.00,7.00,31.00,13.00,18.00,13.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,114.50,82.00,33.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,29.00,6.00,1.50,29.00,34.00,28.00,0.0278,0.1091
2021-06-10,18,2021-06-10 18:24:59,13.50,6.00,2.50,52.67,22.00,11.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,26.33,6.00,17.00,26.67,12.00,30.00,0.0000,0.1970
2021-06-10,18,2021-06-10 18:24:59,10.00,9.50,17.00,64.33,38.00,10.00,0.0204,0.0000
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,98.00,83.00,0.00,0.0769,0.0000
2021-06-10,18,2021-06-10 18:24:59,28.33,10.33,4.00,28.67,42.00,32.00,0.0256,0.0545
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,66.50,23.00,12.00,0.2857,0.1200
2021-06-10,18,2021-06-10 18:24:59,4.33,50.33,1.33,4.00,48.00,12.00,0.0278,0.0000
2021-06-10,18,2021-06-10 18:29:59,8.00,9.00,1.00,8.00,16.00,8.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4118
2021-06-10,18,2021-06-10 18:29:59,26.00,4.00,3.00,26.00,27.00,28.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,11.00,75.33,3.00,11.00,58.00,24.00,0.0811,0.0000
2021-06-10,18,2021-06-10 18:29:59,44.00,10.00,2.00,43.00,23.00,44.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,4.50,8.50,6.50,4.00,15.00,4.00,0.0435,0.0000
2021-06-10,18,2021-06-10 18:29:59,10.00,15.00,1.00,11.00,27.00,15.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,9.86,22.00,3.00,9.13,35.00,11.00,0.0286,0.0000
2021-06-10,18,2021-06-10 18:29:59,11.76,90.76,7.32,11.84,61.00,14.00,0.0126,0.0002
2021-06-10,18,2021-06-10 18:29:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.4118
2021-06-10,18,2021-06-10 18:29:59,27.71,7.29,12.29,33.44,22.00,37.00,0.0353,0.0645
