day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:14:59,12.00,27.00,2.00,12.00,19.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,18.00,104.00,0.00,0.00,0.00,0.00,0.0000,0.1515
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,12.33,34.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,11.00,14.00,0.00,9.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,14.75,77.71,55.14,20.29,24.00,21.00,0.0000,0.0007
2021-06-10,18,2021-06-10 18:19:59,25.50,27.50,8.50,25.50,53.00,31.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,10.35,29.51,42.62,11.89,34.00,11.00,0.0045,0.0000
2021-06-10,18,2021-06-10 18:24:59,7.00,43.00,0.00,7.00,43.00,7.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,9.00,64.00,7.00,3.00,35.00,13.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,0.00,1.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,0.00,126.00,52.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,0.00,0.00,0.00,0.00,1.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,10.36,37.00,45.18,12.00,37.00,11.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,0.00,0.00,0.00,35.00,35.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,33.00,21.00,9.00,32.50,36.00,34.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,11.50,37.00,7.00,8.00,32.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,0.00,0.00,0.00,0.00,0.00,26.00,0.0000,0.2121
2021-06-10,18,2021-06-10 18:34:59,9.00,41.00,0.00,9.00,39.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,10.56,41.72,47.68,13.01,59.00,17.00,0.0019,0.0026
2021-06-10,18,2021-06-10 18:34:59,9.67,44.33,1.33,11.67,54.00,12.00,0.0167,0.0000
2021-06-10,18,2021-06-10 18:34:59,0.00,0.00,0.00,0.00,29.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,0.00,0.00,0.00,0.00,0.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,13.83,16.50,4.00,10.33,42.00,14.00,0.0169,0.0000
2021-06-10,18,2021-06-10 18:39:59,10.79,31.49,30.82,13.03,22.00,18.00,0.0242,0.0004
2021-06-10,18,2021-06-10 18:39:59,0.00,0.00,0.00,0.00,32.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,10.00,34.00,1.00,11.00,37.00,11.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,8.00,21.00,0.00,9.00,50.00,9.00,0.2222,0.0000
2021-06-10,18,2021-06-10 18:39:59,8.67,36.67,0.33,8.67,35.00,8.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,11.00,27.00,0.00,12.00,23.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,33.85,60.31,7.62,33.69,36.00,22.00,0.0130,0.0023
2021-06-10,18,2021-06-10 18:39:59,5.00,344.00,0.00,0.00,1.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,15.50,19.50,7.50,13.50,34.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,8.00,34.00,0.00,9.00,40.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:44:59,0.00,0.00,0.00,0.00,0.00,26.00,0.0000,0.2059
2021-06-10,18,2021-06-10 18:44:59,13.78,31.53,11.92,14.24,29.00,14.00,0.0035,0.0000
2021-06-10,18,2021-06-10 18:44:59,13.00,30.00,4.00,9.00,32.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:44:59,51.00,42.50,2.50,48.00,30.00,42.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:44:59,24.50,81.50,19.00,34.00,28.00,29.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:44:59,33.00,36.00,10.00,33.00,37.00,40.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:49:59,11.21,44.82,14.79,10.21,33.00,11.00,0.0045,0.0000
2021-06-10,18,2021-06-10 18:49:59,0.00,0.00,0.00,0.00,27.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:49:59,18.00,108.00,0.00,0.00,0.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:49:59,16.00,40.00,0.00,17.00,30.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:49:59,25.00,16.00,4.00,25.00,43.00,25.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:54:59,12.75,53.75,3.25,9.75,35.00,13.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:54:59,10.54,36.26,9.26,11.23,37.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:54:59,0.00,0.00,0.00,0.00,31.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:54:59,0.00,0.00,0.00,0.00,1.00,26.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:54:59,10.00,37.00,1.00,10.00,37.00,10.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:54:59,0.00,0.00,0.00,0.00,1.00,26.00,0.0000,0.2000
2021-06-10,18,2021-06-10 18:59:59,12.00,57.00,951.00,12.00,27.00,12.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:59:59,4.00,21.00,2.00,4.00,47.00,12.00,0.0244,0.0000
