day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:09:59,0.00,0.00,0.00,149.50,406.00,18.00,0.0638,0.0000
2021-06-10,18,2021-06-10 18:09:59,45.00,4.00,4.00,45.50,5.00,45.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,13.00,4.00,2.00,13.00,3.00,13.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,22.70,6.00,1.70,22.80,7.00,23.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,16.00,3.00,3.00,17.00,339.00,18.00,0.0822,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,944.00,0.00,38.00,0.2727,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,0.00,452.00,18.00,0.0238,0.0000
2021-06-10,18,2021-06-10 18:19:59,12.00,4.00,0.00,4.00,403.00,8.00,0.0455,0.0000
2021-06-10,18,2021-06-10 18:19:59,9.00,3.25,3.00,8.80,14.00,18.00,0.0132,0.0000
2021-06-10,18,2021-06-10 18:24:59,0.00,0.00,0.00,0.00,563.00,18.00,0.0652,0.0000
2021-06-10,18,2021-06-10 18:29:59,0.00,0.00,0.00,0.00,324.00,18.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,23.00,7.00,3.00,23.00,4.00,23.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,4.00,3.00,1.00,4.00,3.00,15.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,5.00,101.00,5.00,561.75,105.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,0.00,0.00,0.00,0.00,354.00,18.00,0.0652,0.0000
2021-06-10,18,2021-06-10 18:34:59,17.40,3.60,0.20,17.20,3.00,15.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,0.00,0.00,0.00,0.00,437.00,18.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,0.00,0.00,0.00,5.00,7.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:44:59,0.00,0.00,0.00,0.00,409.00,18.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:49:59,0.00,0.00,0.00,0.00,480.00,18.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:49:59,19.50,4.00,0.75,19.50,5.00,20.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:54:59,19.00,3.33,1.33,149.20,48.00,19.00,0.0164,0.0000
2021-06-10,18,2021-06-10 18:54:59,0.00,0.00,0.00,0.00,395.00,18.00,0.0455,0.0000
2021-06-10,18,2021-06-10 18:59:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:59:59,0.00,0.00,0.00,0.00,191.00,18.00,0.0465,0.0000
2021-06-10,18,2021-06-10 18:59:59,27.00,4.00,1.00,27.00,8.00,27.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:04:59,4.00,10.00,0.00,4.00,12.00,11.00,0.0000,0.0000
