day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:04:59,5.00,45.00,4.00,5.00,38.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,4.75,40.75,0.75,5.00,39.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,43.00,37.00,3.50,42.50,39.00,50.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,5028.67,1.67,1.33,544.00,1.00,23.00,0.0000,0.1304
2021-06-10,18,2021-06-10 18:04:59,5.67,40.50,0.50,5.67,35.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,5.00,38.50,0.17,4.83,35.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,5.78,40.33,0.67,5.89,36.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,5.50,39.50,0.50,5.50,34.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:04:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,5.00,39.33,1.50,4.83,37.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,14.00,6.00,16.00,13.00,3.00,13.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,20.00,31.50,49.00,20.00,32.00,27.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,6.00,36.00,0.00,5.00,36.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,44.00,38.00,4.00,44.00,38.00,43.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,6.00,38.30,0.80,5.80,34.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:09:59,44.00,39.00,2.50,44.00,22.00,44.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,5.50,39.50,0.50,6.00,47.00,6.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,6.00,37.00,1.00,5.00,33.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,6.00,39.50,0.00,5.50,36.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,4.50,37.75,0.50,4.50,41.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,6.00,39.27,0.18,5.73,32.00,5.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,5.00,39.50,0.17,4.67,35.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,14.00,5.00,7.00,14.00,6.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,27.00,37.00,0.00,27.00,42.00,27.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,13.00,40.00,0.00,13.00,41.00,13.00,0.0000,0.0000
