day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:14:59,13.00,3.00,1.00,14.00,5.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,15.64,15.91,4.77,15.27,34.00,17.00,0.0133,0.0000
2021-06-10,18,2021-06-10 18:19:59,45.75,25.75,7.75,45.75,15.00,45.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:19:59,7.22,77.06,3.72,7.00,67.00,65.00,0.0082,0.0000
2021-06-10,18,2021-06-10 18:19:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,12.06,85.77,6.84,12.10,83.00,14.00,0.0043,0.0010
2021-06-10,18,2021-06-10 18:24:59,25.50,4.00,1.00,23.50,18.00,23.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:24:59,14.00,592.50,36.00,14.50,540.00,14.00,0.0000,0.0500
2021-06-10,18,2021-06-10 18:24:59,15.28,129.53,7.18,15.15,95.00,25.00,0.0041,0.0009
2021-06-10,18,2021-06-10 18:24:59,12.00,28.00,2.00,12.00,26.00,12.00,0.0500,0.0417
2021-06-10,18,2021-06-10 18:24:59,13.07,67.43,5.14,13.29,101.00,56.00,0.0373,0.0060
2021-06-10,18,2021-06-10 18:24:59,8.13,505.63,427.00,7.78,50.00,247.00,0.0151,0.0000
2021-06-10,18,2021-06-10 18:24:59,14.13,95.30,3.37,13.97,120.00,18.00,0.0021,0.0007
2021-06-10,18,2021-06-10 18:24:59,14.00,522.25,15.75,14.22,357.00,14.00,0.0148,0.0000
2021-06-10,18,2021-06-10 18:24:59,45.00,3.20,12.00,44.40,43.00,46.00,0.0769,0.0000
2021-06-10,18,2021-06-10 18:24:59,9.54,27.15,3.85,9.31,70.00,17.00,0.0004,0.0000
2021-06-10,18,2021-06-10 18:29:59,16.00,1.00,2.00,18.00,1.00,18.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,16.00,6.33,0.33,15.33,35.00,107.00,0.0196,0.0000
2021-06-10,18,2021-06-10 18:29:59,12.00,857.23,1000.00,12.15,497.00,58.00,0.0554,0.0069
2021-06-10,18,2021-06-10 18:29:59,0.00,0.00,0.00,0.00,322.00,5.00,0.0714,0.0000
2021-06-10,18,2021-06-10 18:29:59,13.00,3.00,1.00,13.00,17.00,13.00,0.0741,0.0000
2021-06-10,18,2021-06-10 18:29:59,6.20,102.80,2.50,5.90,94.00,13.00,0.0044,0.0000
2021-06-10,18,2021-06-10 18:29:59,18.00,6011.00,1268.50,18.50,250.00,24.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,0.00,0.00,0.00,10.00,208.00,0.00,0.3000,0.2000
2021-06-10,18,2021-06-10 18:34:59,24.00,2.60,4.80,19.40,10.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,5.00,2.00,2.00,4.00,166.00,9.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,18.67,347.67,2.33,18.00,4.00,19.00,0.0000,0.2500
2021-06-10,18,2021-06-10 18:39:59,3.00,4.00,1.00,4.00,3.00,3.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,22.00,3.00,3.00,22.00,3.00,24.00,0.0000,0.2000
2021-06-10,18,2021-06-10 18:39:59,14.00,9.00,0.00,14.00,3.00,14.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:39:59,4.00,3.00,1.00,5.00,108.00,13.00,0.0417,0.0000
2021-06-10,18,2021-06-10 18:44:59,4.00,5.00,2.00,4.00,3.00,4.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:44:59,6.00,6.00,2.00,5.00,0.00,5.00,0.0000,0.3000
