day,hour,specifictime,indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8
2021-06-10,18,2021-06-10 18:09:59,23.00,1.00,2.00,22.00,1.00,22.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:14:59,25.00,0.50,31.00,24.50,0.00,24.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:29:59,26.00,42.00,0.00,27.00,53.00,27.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:34:59,57.00,40.50,0.00,57.50,49.00,54.00,0.0149,0.0000
2021-06-10,18,2021-06-10 18:49:59,16.00,1.00,2.00,16.00,1.00,16.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:54:59,27.00,42.00,0.00,27.00,77.00,28.00,0.0000,0.0000
2021-06-10,18,2021-06-10 18:59:59,11.67,1.00,1.33,11.67,2.00,11.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:19:59,29.00,40.00,0.00,29.00,71.00,29.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:19:59,25.50,1.00,25.00,25.00,0.00,25.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:24:59,13.00,49.00,0.00,13.00,51.00,13.00,0.1818,0.0000
2021-06-10,19,2021-06-10 19:34:59,28.00,38.00,0.00,28.00,92.00,28.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:34:59,25.00,40.67,0.67,25.33,5.00,25.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:34:59,24.00,41.00,0.00,24.00,43.00,23.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:34:59,5.00,36.00,1.00,5.00,41.00,5.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:34:59,25.67,32.33,9.50,37.00,34.00,38.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:39:59,9.00,43.00,0.00,8.00,31.00,8.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:39:59,9.00,1.00,4.00,11.00,0.00,11.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:39:59,11.17,28.83,0.17,11.33,25.00,14.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:39:59,3.00,47.00,0.00,3.00,35.00,3.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:44:59,15.00,43.00,0.00,15.00,46.00,15.00,0.3288,0.0000
2021-06-10,19,2021-06-10 19:44:59,35.17,295.17,2.03,35.14,16.00,35.00,0.0035,0.0000
2021-06-10,19,2021-06-10 19:44:59,4.00,61.00,0.00,4.00,57.00,5.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:44:59,27.00,39.00,0.00,27.33,73.00,28.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:44:59,24.50,48.50,2.00,24.50,102.00,46.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:49:59,25.00,46.00,11.00,26.00,62.00,26.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:49:59,44.00,37.00,12.00,43.50,98.00,44.00,0.0769,0.0000
2021-06-10,19,2021-06-10 19:49:59,12.00,23.00,0.00,12.00,31.00,25.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:49:59,0.00,0.00,0.00,0.00,43.00,0.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:49:59,15.50,46.50,0.00,15.50,36.00,15.00,0.0000,0.0000
2021-06-10,19,2021-06-10 19:49:59,3.00,27.00,0.00,4.00,27.00,3.00,0.0000,0.0098
2021-06-10,19,2021-06-10 19:54:59,29.00,52.00,0.00,29.00,91.00,30.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:04:59,27.00,42.00,10.00,26.00,44.00,26.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:04:59,12.00,40.00,0.50,12.00,44.00,16.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:09:59,31.33,29.33,3.33,31.33,63.00,34.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:09:59,22.00,1.00,4.00,22.00,4.00,22.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:09:59,14.00,50.00,0.00,14.00,50.00,14.00,0.4462,0.0000
2021-06-10,20,2021-06-10 20:09:59,30.00,45.00,0.00,30.00,86.00,30.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:09:59,47.50,36.00,2.50,47.00,41.00,53.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:19:59,28.00,42.00,1.00,27.00,78.00,29.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:19:59,11.00,21.00,1.00,10.00,50.00,12.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:24:59,17.00,45.00,1.00,17.00,54.00,16.00,0.4531,0.0000
2021-06-10,20,2021-06-10 20:34:59,15.00,45.00,0.00,15.00,38.00,15.00,0.0526,0.0000
2021-06-10,20,2021-06-10 20:34:59,42.18,125.09,1.36,41.64,35.00,45.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:34:59,14.00,57.00,0.00,15.00,47.00,16.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:34:59,26.00,34.00,2.00,25.00,57.00,26.00,0.0000,0.1667
2021-06-10,20,2021-06-10 20:34:59,44.00,50.00,1.00,45.00,45.00,48.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:39:59,90.40,74.20,0.60,90.00,106.00,95.00,0.2045,0.0000
2021-06-10,20,2021-06-10 20:39:59,39.00,50.67,1.33,39.00,109.00,42.00,0.2586,0.0000
2021-06-10,20,2021-06-10 20:39:59,13.75,35.00,0.75,13.25,29.00,15.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:39:59,11.00,37.50,0.00,11.00,33.00,15.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:39:59,45.00,45.50,6.50,45.00,59.00,46.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:39:59,27.00,39.00,0.00,28.00,87.00,29.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:39:59,26.00,38.00,1.00,25.00,47.00,25.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:49:59,14.60,39.90,0.33,14.60,34.00,17.00,0.0018,0.0011
2021-06-10,20,2021-06-10 20:49:59,24.00,21.00,0.00,25.00,25.00,24.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:49:59,12.00,31.00,0.00,12.00,51.00,10.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:49:59,23.63,34.75,29.63,23.00,42.00,30.00,0.0252,0.0000
2021-06-10,20,2021-06-10 20:49:59,13.00,172.00,0.00,13.00,104.00,24.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:49:59,9.00,28.50,0.50,9.50,23.00,14.00,0.0423,0.0000
2021-06-10,20,2021-06-10 20:49:59,16.75,29.75,0.50,18.75,39.00,16.00,0.0400,0.0000
2021-06-10,20,2021-06-10 20:49:59,16.50,46.50,0.50,20.00,24.00,19.00,0.0233,0.0000
2021-06-10,20,2021-06-10 20:49:59,10.95,33.81,0.46,11.35,33.00,11.00,0.0404,0.0000
2021-06-10,20,2021-06-10 20:49:59,4.50,25.50,0.00,4.50,59.00,6.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:54:59,73.00,24.70,13.95,23.00,27.00,23.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:54:59,26.50,1.00,45.50,27.00,0.00,27.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:54:59,44.60,22.20,11.30,44.50,28.00,45.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:54:59,24.67,21.33,0.33,28.67,20.00,28.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:54:59,44.00,39.00,17.00,43.00,36.00,43.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:54:59,10.00,49.00,0.00,13.00,33.00,11.00,0.1000,0.0000
2021-06-10,20,2021-06-10 20:54:59,0.00,0.00,0.00,0.00,33.00,44.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:54:59,9.75,40.50,0.25,10.00,36.00,9.00,0.0345,0.0000
2021-06-10,20,2021-06-10 20:54:59,50.00,40.00,1.00,49.00,49.00,49.00,0.0526,0.0000
2021-06-10,20,2021-06-10 20:54:59,43.50,46.00,2.50,44.00,49.00,43.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:54:59,12.50,49.00,0.00,12.50,42.00,17.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:59:59,0.00,0.00,0.00,0.00,81.00,30.00,0.0000,0.0000
2021-06-10,20,2021-06-10 20:59:59,19.00,47.00,1.00,21.00,28.00,20.00,0.0400,0.0000
2021-06-10,20,2021-06-10 20:59:59,9.00,50.00,1.00,9.00,31.00,9.00,0.0526,0.0000
2021-06-10,20,2021-06-10 20:59:59,27.33,44.67,0.33,26.67,59.00,27.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:04:59,30.50,42.50,6.50,30.50,66.00,24.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:04:59,25.00,39.00,0.00,26.00,94.00,26.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:04:59,15.00,41.00,0.00,16.00,111.00,28.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:04:59,14.59,46.52,0.55,14.52,51.00,20.00,0.0024,0.0000
2021-06-10,21,2021-06-10 21:04:59,11.00,47.00,0.50,10.50,45.00,18.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:04:59,23.00,25.00,2.00,23.00,38.00,23.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:04:59,14.39,47.42,0.42,14.23,36.00,20.00,0.0029,0.0000
2021-06-10,21,2021-06-10 21:04:59,22.00,42.00,2.50,22.50,36.00,30.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:04:59,15.00,43.33,0.67,14.67,35.00,16.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:04:59,20.50,38.00,0.50,20.00,42.00,19.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:09:59,14.59,45.04,0.78,15.75,97.00,19.00,0.0005,0.0000
2021-06-10,21,2021-06-10 21:09:59,21.00,83.00,0.00,24.00,48.00,25.00,0.0000,0.0357
2021-06-10,21,2021-06-10 21:09:59,14.78,59.67,0.22,14.70,72.00,20.00,0.0005,0.0000
2021-06-10,21,2021-06-10 21:09:59,0.00,0.00,0.00,0.00,92.00,0.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:14:59,13.11,60.11,0.22,13.22,59.00,19.00,0.0080,0.0000
2021-06-10,21,2021-06-10 21:14:59,0.00,0.00,0.00,0.00,178.00,0.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:14:59,50.00,27.00,1.00,50.00,67.00,26.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:14:59,13.56,46.39,0.50,13.44,48.00,20.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:14:59,46.00,31.00,4.00,43.00,112.00,29.00,0.0253,0.0000
2021-06-10,21,2021-06-10 21:14:59,3.00,40.00,0.00,3.00,54.00,3.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:19:59,23.00,42.00,0.00,23.00,38.00,23.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:19:59,38.78,126.44,3.22,38.44,155.00,41.00,0.0133,0.0000
2021-06-10,21,2021-06-10 21:19:59,44.67,174.33,5.00,44.67,104.00,44.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:19:59,44.00,1.00,2.00,44.00,1.00,44.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:24:59,27.50,38.00,0.50,27.50,59.00,28.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:29:59,27.00,39.00,0.00,28.00,82.00,29.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:29:59,27.00,58.00,1.00,27.00,47.00,27.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:29:59,9.50,69.75,10.58,9.33,72.00,9.00,0.0149,0.0000
2021-06-10,21,2021-06-10 21:29:59,33.00,44.50,0.50,32.50,79.00,36.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:29:59,19.00,21.00,1.00,19.00,50.00,20.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:34:59,28.00,40.00,0.00,28.00,42.00,29.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:39:59,23.00,15.00,0.00,24.00,24.00,24.00,0.0392,0.0000
2021-06-10,21,2021-06-10 21:39:59,29.00,36.00,0.00,29.00,50.00,30.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:44:59,43.33,44.00,0.44,43.22,30.00,33.00,0.0002,0.0000
2021-06-10,21,2021-06-10 21:44:59,31.50,47.00,0.00,32.00,75.00,31.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:44:59,23.00,315.00,1.00,23.00,62.00,23.00,0.1667,0.0000
2021-06-10,21,2021-06-10 21:44:59,14.80,38.60,0.40,15.00,41.00,19.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:44:59,18.00,31.50,0.00,18.50,47.00,23.00,0.0513,0.0000
2021-06-10,21,2021-06-10 21:44:59,18.67,67.67,1.00,18.67,133.00,19.00,0.0222,0.0000
2021-06-10,21,2021-06-10 21:44:59,11.00,47.00,0.00,10.00,56.00,15.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:44:59,14.00,38.00,0.00,14.00,33.00,14.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:44:59,11.25,91.67,0.25,11.17,98.00,14.00,0.0061,0.0000
2021-06-10,21,2021-06-10 21:49:59,48.89,63.44,0.44,48.56,60.00,28.00,0.0002,0.0000
2021-06-10,21,2021-06-10 21:49:59,25.00,36.00,0.00,25.00,58.00,26.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:54:59,11.50,60.00,0.00,11.50,71.00,14.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:54:59,9.00,36.00,0.00,9.00,45.00,9.00,0.0400,0.0000
2021-06-10,21,2021-06-10 21:54:59,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000
2021-06-10,21,2021-06-10 21:59:59,29.00,42.00,0.00,29.00,54.00,30.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:04:59,12.00,55.00,1.00,12.00,34.00,17.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:09:59,26.00,46.00,1.00,25.00,43.00,27.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:09:59,47.00,42.00,22.00,47.00,37.00,47.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:09:59,11.00,42.00,10.00,11.00,59.00,9.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:09:59,25.00,12.00,2.00,25.00,24.00,25.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:09:59,7.50,92.50,0.00,7.00,44.00,13.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:14:59,0.00,0.00,0.00,45.00,143.00,0.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:14:59,19.00,95.00,0.00,20.00,73.00,19.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:14:59,9.50,35.17,1.67,9.50,35.00,14.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:19:59,18.00,43.00,1.00,18.00,28.00,24.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:19:59,29.00,45.00,1.67,29.67,83.00,39.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:19:59,25.00,46.50,0.00,25.00,55.00,25.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:24:59,23.67,36.67,0.33,23.67,34.00,31.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:24:59,9.40,46.77,2.06,9.46,38.00,9.00,0.0079,0.0000
2021-06-10,22,2021-06-10 22:24:59,29.00,44.00,1.67,28.67,25.00,30.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:29:59,11.35,39.00,2.30,11.13,32.00,11.00,0.0011,0.0000
2021-06-10,22,2021-06-10 22:29:59,52.00,52.00,1.00,52.00,48.00,49.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:29:59,27.00,41.00,0.00,27.00,85.00,27.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:29:59,4.00,40.50,3.00,8.67,43.00,8.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:29:59,34.00,1.00,2.00,33.00,2.00,33.00,0.0000,0.0000
2021-06-10,22,2021-06-10 22:34:59,8.00,39.00,2.00,4.00,88.00,7.00,0.0017,0.0000
2021-06-10,22,2021-06-10 22:34:59,21.33,29.67,1.00,32.75,71.00,21.00,0.0207,0.0000
